id	doi	title	author	journaltitle	volume	issue	pubdate	pagerange	publisher	type	reviewed-work	abstract
10.2307/4486058	10.2307/4486058	The Politics of "More": The Labor Question and the Idea of Economic Liberty in Industrial America	Rosanne Currarino	The Journal of American History	93	1	2006-06-01T00:00:00Z	pp. 17-36	Organization of American Historians	fla			
10.2307/2700948	10.2307/2700948	Letters to the Editor	Stephen Fox, Ron Robin	The Journal of American History	89	1	2002-06-01T00:00:00Z	pp. 334-335	Organization of American Historians	fla			
10.2307/3092177	10.2307/3092177	Oral History and the Study of Communities: Problems, Paradoxes, and Possibilities	Linda Shopes	The Journal of American History	89	2	2002-09-01T00:00:00Z	pp. 588-598	Organization of American Historians	fla			
10.2307/25095147	10.2307/25095147	Constructing New Orleans, Constructing Race: A Population History of New Orleans	Elizabeth Fussell	The Journal of American History	94	3	2007-12-01T00:00:00Z	pp. 846-855	Organization of American Historians	fla			
10.2307/25094600	10.2307/25094600	Mind and Matter: The Practice of Military History with Reference to Britain and Southeast Asia	Brian P. Farrell	The Journal of American History	93	4	2007-03-01T00:00:00Z	pp. 1146-1150	Organization of American Historians	fla			
10.2307/2081921	10.2307/2081921	Growing Up in Michigan, 1880-1895	John L. Wright	The Journal of American History	82	1	1995-06-01T00:00:00Z	pp. 144-148	Organization of American Historians	fla			
10.2307/2674922	10.2307/2674922	Venturing into the Civil War, Virtually: A Review	Gary J. Kornblith	The Journal of American History	88	1	2001-06-01T00:00:00Z	pp. 145-151	Organization of American Historians	fla			
10.2307/2675104	10.2307/2675104	Merchants of Health: Medicine and Consumer Culture in the United States, 1900-1940	Nancy Tomes	The Journal of American History	88	2	2001-09-01T00:00:00Z	pp. 519-547	Organization of American Historians	fla			
10.2307/3660181	10.2307/3660181	By the Book: Assessing the Place of Textbooks in U.S. Survey Courses	Daniel J. Cohen	The Journal of American History	91	4	2005-03-01T00:00:00Z	pp. 1405-1415	Organization of American Historians	fla			
10.2307/2081652	10.2307/2081652	"So, What's Next for Clio?" CD-ROM and Historians	Roy Rosenzweig	The Journal of American History	81	4	1995-03-01T00:00:00Z	pp. 1621-1640	Organization of American Historians	fla			
10.2307/4486414	10.2307/4486414	"Who We Are": Lawrence Levine as William Jamesian Pragmatist and as Gustave de Beaumont	Nell Irvin Painter	The Journal of American History	93	3	2006-12-01T00:00:00Z	pp. 761-771	Organization of American Historians	fla			
10.2307/2079706	10.2307/2079706	Baltimore Museum of Industry	Regina Lee Blaszczyk	The Journal of American History	80	1	1993-06-01T00:00:00Z	pp. 203-210	Organization of American Historians	fla			
10.2307/2953091	10.2307/2953091	Much Depends on Dinner: Culinary Customs in Early New York	Williams Woys Weaver	The Journal of American History	84	3	1997-12-01T00:00:00Z	pp. 989-992	Organization of American Historians	fla			
10.2307/2674733	10.2307/2674733	Federal Power, Southern Power: A Long View, 1860-1940	Jacqueline Jones	The Journal of American History	87	4	2001-03-01T00:00:00Z	pp. 1392-1396	Organization of American Historians	fla			
10.2307/2080992	10.2307/2080992	"It Was a Proud Day": African Americans, Festivals, and Parades in the North, 1741-1834	Shane White	The Journal of American History	81	1	1994-06-01T00:00:00Z	pp. 13-50	Organization of American Historians	fla			
10.2307/41510309	10.2307/41510309	Imaging the "Devil's Excrement": Big Oil in Petroleum Cinema, 1940-2007	Robert Lifset, Brian C. Black	The Journal of American History	99	1	2012-06-01T00:00:00Z	pp. 135-144	Organization of American Historians	fla			
10.2307/2079867	10.2307/2079867	The Emergence of Homestead Exemption in the United States: Accommodation and Resistance to the Market Revolution, 1840-1880	Paul Goodman	The Journal of American History	80	2	1993-09-01T00:00:00Z	pp. 470-498	Organization of American Historians	fla			
10.2307/2081915	10.2307/2081915	Taking the Low Road to Sino-American Relations: "Open Door" Expansionists and the Two China Markets	Eileen P. Scully	The Journal of American History	82	1	1995-06-01T00:00:00Z	pp. 62-83	Organization of American Historians	fla			
10.2307/2080789	10.2307/2080789	Discovering America: An Introduction	Frederick E. Hoxie	The Journal of American History	79	3	1992-12-01T00:00:00Z	pp. 835-840	Organization of American Historians	fla			
10.2307/2568769	10.2307/2568769	War, Journalism, and Oral History	Gary Rice	The Journal of American History	87	2	2000-09-01T00:00:00Z	pp. 610-613	Organization of American Historians	fla			
10.2307/2952567	10.2307/2952567	Echo and Narcissus: The Afrocentric Pragmatism of W. E. B. Du Bois	Richard Cullen Rath	The Journal of American History	84	2	1997-09-01T00:00:00Z	pp. 461-495	Organization of American Historians	fla			
10.2307/25094777	10.2307/25094777	Black Civil Rights and Liberal Anticommunism: The NAACP in the Early Cold War	Manfred Berg	The Journal of American History	94	1	2007-06-01T00:00:00Z	pp. 75-96	Organization of American Historians	fla			
10.2307/25095320	10.2307/25095320	A Commemoration and a Historical Mediation	Richard White	The Journal of American History	94	4	2008-03-01T00:00:00Z	pp. 1073-1081	Organization of American Historians	fla			
10.2307/2081167	10.2307/2081167	The Meaning of Freedom in the Age of Emancipation	Eric Foner	The Journal of American History	81	2	1994-09-01T00:00:00Z	pp. 435-460	Organization of American Historians	fla			
10.2307/2945111	10.2307/2945111	History and the Culture Wars: The Case of the Smithsonian Institution's Enola Gay Exhibition	Richard H. Kohn	The Journal of American History	82	3	1995-12-01T00:00:00Z	pp. 1036-1063	Organization of American Historians	fla			
10.2307/25095463	10.2307/25095463	Thomas Jefferson's Gender Frontier	Brian Steele	The Journal of American History	95	1	2008-06-01T00:00:00Z	pp. 17-42	Organization of American Historians	fla			
10.2307/4485897	10.2307/4485897	Ways of Seeing: Evidence and Learning in the History Classroom	Michael Coventry, Peter Felten, David Jaffee, Cecilia O'Leary, Tracey Weis, Susannah McGowan	The Journal of American History	92	4	2006-03-01T00:00:00Z	pp. 1371-1402	Organization of American Historians	fla			
10.2307/3092547	10.2307/3092547	Meta Warrick's 1907 "Negro Tableaux" and (Re)Presenting African American Historical Memory	W. Fitzhugh Brundage	The Journal of American History	89	4	2003-03-01T00:00:00Z	pp. 1368-1400	Organization of American Historians	fla			
10.2307/2952907	10.2307/2952907	Reading Reconstruction with Students	Mary Jo Festle	The Journal of American History	83	4	1997-03-01T00:00:00Z	pp. 1353-1356	Organization of American Historians	fla			
10.2307/2081173	10.2307/2081173	"The Apotheosis of Glory": Surveying Social History	George Lipsitz	The Journal of American History	81	2	1994-09-01T00:00:00Z	pp. 585-591	Organization of American Historians	fla			
10.2307/2567581	10.2307/2567581	The Problem of Biculturalism: Japanese American Identity and Festival before World War II	Lon Kurashige	The Journal of American History	86	4	2000-03-01T00:00:00Z	pp. 1632-1654	Organization of American Historians	fla			
10.2307/2568090	10.2307/2568090	Explorations in Teaching Inspiration: A Seminar for Students Beginning Dissertations	Martha Hodes	The Journal of American History	84	4	1998-03-01T00:00:00Z	pp. 1439-1446	Organization of American Historians	fla			
10.2307/25095628	10.2307/25095628	Seeing the Visual in U.S. History	James W. Cook	The Journal of American History	95	2	2008-09-01T00:00:00Z	pp. 432-441	Organization of American Historians	fla			
10.2307/27694733	10.2307/27694733	Gray Matters: Social Scientists, Military Patronage, and Democracy in the Cold War	Joy Rohde	The Journal of American History	96	1	2009-06-01T00:00:00Z	pp. 99-122	Organization of American Historians	fla			
10.2307/2567056	10.2307/2567056	"I Just Felt Called...": Oral History and the Meaning of Faith in American Religious History	Tracy E. K'Meyer	The Journal of American History	86	2	1999-09-01T00:00:00Z	pp. 724-733	Organization of American Historians	fla			
10.2307/25622302	10.2307/25622302	Turning and Turning in the Widening Gyre	Catherine Clinton	The Journal of American History	96	2	2009-09-01T00:00:00Z	pp. 447-450	Organization of American Historians	fla			
10.2307/41510444	10.2307/41510444	Letters to the Editor	Raymond J. Jirran, Nancy L. Roberts	The Journal of American History	99	1	2012-06-01T00:00:00Z	pp. 391-392	Organization of American Historians	fla			
10.2307/2952898	10.2307/2952898	What We See and Can't See in the Past: An Introduction	David Thelen	The Journal of American History	83	4	1997-03-01T00:00:00Z	pp. 1217-1220	Organization of American Historians	fla			
10.2307/2674928	10.2307/2674928	Civil War Visitor Center at Tredegar Iron Works	Edward L. Ayers	The Journal of American History	88	1	2001-06-01T00:00:00Z	pp. 166-168	Organization of American Historians	fla			
10.2307/2944944	10.2307/2944944	"Modernism Gone Mad": Sex Education Comes to Chicago, 1913	Jeffrey P. Moran	The Journal of American History	83	2	1996-09-01T00:00:00Z	pp. 481-513	Organization of American Historians	fla			
10.2307/2945477	10.2307/2945477	Cincinnati: Settlement to 1860	Kriste Lindenmeyer	The Journal of American History	83	1	1996-06-01T00:00:00Z	pp. 139-143	Organization of American Historians	fla			
10.2307/25095625	10.2307/25095625	In Good Taste: Rethinking American History with Our Palates	Gerard J. Fitzgerald, Gabriella M. Petrick	The Journal of American History	95	2	2008-09-01T00:00:00Z	pp. 392-404	Organization of American Historians	fla			
10.2307/2700786	10.2307/2700786	Afterword	Kathleen Moran	The Journal of American History	89	1	2002-06-01T00:00:00Z	pp. 115-118	Organization of American Historians	fla			
10.2307/25094960	10.2307/25094960	The Strange Career of Annie Lee Moss: Rethinking Race, Gender, and McCarthyism	Andrea Friedman	The Journal of American History	94	2	2007-09-01T00:00:00Z	pp. 445-468	Organization of American Historians	fla			
10.2307/2568257	10.2307/2568257	The Mexican Declaration of Independence	Josefina Zoraida Vázquez	The Journal of American History	85	4	1999-03-01T00:00:00Z	pp. 1362-1369	Organization of American Historians	fla			
10.2307/25094597	10.2307/25094597	The Passion of Sacco and Vanzetti: A Global History	Lisa McGirr	The Journal of American History	93	4	2007-03-01T00:00:00Z	pp. 1085-1115	Organization of American Historians	fla			
10.2307/2567051	10.2307/2567051	National Identity on a Shifting Border: Texas and New Mexico in the Age of Transition, 1821-1848	Andrés Reséndez	The Journal of American History	86	2	1999-09-01T00:00:00Z	pp. 668-688	Organization of American Historians	fla			
10.2307/2080957	10.2307/2080957	[Introduction]	Robert Brent Toplin	The Journal of American History	79	3	1992-12-01T00:00:00Z	p. 1262	Organization of American Historians	fla			
10.2307/2568435	10.2307/2568435	"Pillars in the Same Temple and Priests of the Same Worship": Woman's Rights and the Politics of Church and State in Antebellum America	Nancy Isenberg	The Journal of American History	85	1	1998-06-01T00:00:00Z	pp. 98-128	Organization of American Historians	fla			
10.2307/2567044	10.2307/2567044	A Nation beyond Its Borders: The Program for Mexican Communities Abroad	Rodulfo Figueroa-Aramoni	The Journal of American History	86	2	1999-09-01T00:00:00Z	pp. 537-544	Organization of American Historians	fla			
10.2307/3092712	10.2307/3092712	Letters to the Editor	Michael Kreyling, Casey Nelson, Wilfred M. McClay	The Journal of American History	89	4	2003-03-01T00:00:00Z	pp. 1633-1635	Organization of American Historians	fla			
10.2307/2568082	10.2307/2568082	"The Extention of His Majesties Dominions": The Virginia Backcountry and the Reconfiguration of Imperial Frontiers	Warren R. Hofstra	The Journal of American History	84	4	1998-03-01T00:00:00Z	pp. 1281-1312	Organization of American Historians	fla			
10.2307/2079868	10.2307/2079868	Servile Insurrection and John Brown's Body in Europe	Seymour Drescher	The Journal of American History	80	2	1993-09-01T00:00:00Z	pp. 499-524	Organization of American Historians	fla			
10.2307/25095465	10.2307/25095465	Warming the Poor and Growing Consumers: Fuel Philanthropy in the Early Republic's Urban North	Sean Patrick Adams	The Journal of American History	95	1	2008-06-01T00:00:00Z	pp. 69-94	Organization of American Historians	fla			
10.2307/3659616	10.2307/3659616	From Racial Liberalism to Racial Literacy: Brown v. Board of Education and the Interest-Divergence Dilemma	Lani Guinier	The Journal of American History	91	1	2004-06-01T00:00:00Z	pp. 92-118	Organization of American Historians	fla			
10.2307/2081916	10.2307/2081916	Walt Disney: Art and Politics in the American Century	Steven Watts	The Journal of American History	82	1	1995-06-01T00:00:00Z	pp. 84-110	Organization of American Historians	fla			
10.2307/2700606	10.2307/2700606	Exploring the Wide World of Sports: Taking a Class to the (Virtual) Olympics	Amy Bass	The Journal of American History	88	4	2002-03-01T00:00:00Z	pp. 1435-1440	Organization of American Historians	fla			
10.2307/2700783	10.2307/2700783	Of Cats, Historians, and Gardeners	Michael O'Brien	The Journal of American History	89	1	2002-06-01T00:00:00Z	pp. 48-53	Organization of American Historians	fla			
10.2307/2567217	10.2307/2567217	Popular Mobilization and Political Culture in Revolutionary Virginia: The Failure of the Minutemen and the Revolution from Below	Michael A. McDonnell	The Journal of American History	85	3	1998-12-01T00:00:00Z	pp. 946-981	Organization of American Historians	fla			
10.2307/2081446	10.2307/2081446	The Public Private Scholarly Teaching Historian	Jane Lancaster	The Journal of American History	81	3	1994-12-01T00:00:00Z	pp. 1055-1063	Organization of American Historians	fla			
10.2307/40662816	10.2307/40662816	Roger B. Taney and the Slavery Issue: Looking beyond—and before- Dred Scott	Timothy S. Huebner	The Journal of American History	97	1	2010-06-01T00:00:00Z	pp. 17-38	Organization of American Historians	fla			
10.2307/27694556	10.2307/27694556	Ralph Waldo Emerson's Saxons	Nell Irvin Painter	The Journal of American History	95	4	2009-03-01T00:00:00Z	pp. 977-985	Organization of American Historians	fla			
10.2307/4486415	10.2307/4486415	Capitalism, Culture and Catastrophe: Lawrence Levine and the Opening of Cultural History	Jean-Christophe Agnew	The Journal of American History	93	3	2006-12-01T00:00:00Z	pp. 772-791	Organization of American Historians	fla			
10.2307/2081169	10.2307/2081169	Between Baseball and Bullfighting: The Quest for Nationality in Cuba, 1868-1898	Louis A. Perez, Jr.	The Journal of American History	81	2	1994-09-01T00:00:00Z	pp. 493-517	Organization of American Historians	fla			
10.2307/2080412	10.2307/2080412	At Home in the Heartland	David J. Maurer	The Journal of American History	80	3	1993-12-01T00:00:00Z	pp. 999-1002	Organization of American Historians	fla			
10.2307/25094785	10.2307/25094785	Who Are Our Fathers?	Ted Engelmann	The Journal of American History	94	1	2007-06-01T00:00:00Z	pp. 163-171	Organization of American Historians	fla			
10.2307/4486062	10.2307/4486062	Can History Be Open Source? Wikipedia and the Future of the Past	Roy Rosenzweig	The Journal of American History	93	1	2006-06-01T00:00:00Z	pp. 117-146	Organization of American Historians	fla			
10.2307/3660174	10.2307/3660174	All the World's a Stage! The Actors' Strike of 1919	Sean P. Holmes	The Journal of American History	91	4	2005-03-01T00:00:00Z	pp. 1291-1317	Organization of American Historians	fla			
10.2307/40960109	10.2307/40960109	Letters to the Editor	George B. Kirsch, Edward E. Curtis IV, Anouar Majid, Giles Scott-Smith, Robert Dean, James W. Loewen, Thomas G. Jones	The Journal of American History	97	3	2010-12-01T00:00:00Z	pp. 921-924	Organization of American Historians	fla			
10.2307/2568611	10.2307/2568611	Le Melting-Pot: Made in America, Produced in France	Nancy L. Green	The Journal of American History	86	3	1999-12-01T00:00:00Z	pp. 1188-1208	Organization of American Historians	fla			
10.2307/3092549	10.2307/3092549	Expansion and Exceptionalism in Early American History	Joyce E. Chaplin	The Journal of American History	89	4	2003-03-01T00:00:00Z	pp. 1431-1455	Organization of American Historians	fla			
10.2307/2568255	10.2307/2568255	German Translations of the American Declaration of Independence	Willi Paul Adams	The Journal of American History	85	4	1999-03-01T00:00:00Z	pp. 1325-1349	Organization of American Historians	fla			
10.2307/27694564	10.2307/27694564	Hop off the Bandwagon! It's a Mass Movement, Not a Parade	Kristin Hoganson	The Journal of American History	95	4	2009-03-01T00:00:00Z	pp. 1087-1091	Organization of American Historians	fla			
10.2307/41509576	10.2307/41509576	The 1967 Central Intelligence Agency Scandal: Catalyst in a Transforming Relationship between State and People	Tity de Vries	The Journal of American History	98	4	2012-03-01T00:00:00Z	pp. 1075-1092	Organization of American Historians	fla			
10.2307/25622297	10.2307/25622297	"Young Men for War": The Wide Awakes and Lincoln's 1860 Presidential Campaign	Jon Grinspan	The Journal of American History	96	2	2009-09-01T00:00:00Z	pp. 357-378	Organization of American Historians	fla			
10.2307/4486610	10.2307/4486610	Letters to the Editor	Hugh Murray, Anthony S. Chen, John F. Marszalek, Victoria W. Wolcott, Harold Brackman, Doron Ben-Atar, Rob Kroes	The Journal of American History	93	3	2006-12-01T00:00:00Z	pp. 1006-1009	Organization of American Historians	fla			
10.2307/2945476	10.2307/2945476	Pragmatism: An Old Name for Some New Ways of Thinking?	James T. Kloppenberg	The Journal of American History	83	1	1996-06-01T00:00:00Z	pp. 100-138	Organization of American Historians	fla			
10.2307/25095138	10.2307/25095138	Resilient History and the Rebuilding of a Community: The Vietnamese American Community in New Orleans East	Karen J. Leong, Christopher A. Airriess, Wei Li, Angela Chia-Chen Chen, Verna M. Keith	The Journal of American History	94	3	2007-12-01T00:00:00Z	pp. 770-779	Organization of American Historians	fla			
10.2307/2944947	10.2307/2944947	Here's to the Women: Western Women Speak Up	Susan Armitage	The Journal of American History	83	2	1996-09-01T00:00:00Z	pp. 551-559	Organization of American Historians	fla			
10.2307/2081448	10.2307/2081448	Evolution of a Self-Made History Teacher	Martha K. Levy	The Journal of American History	81	3	1994-12-01T00:00:00Z	pp. 1075-1077	Organization of American Historians	fla			
10.2307/2945475	10.2307/2945475	"One Moment in the World's Salvation": Anarchism and the Radicalization of William James	Deborah J. Coon	The Journal of American History	83	1	1996-06-01T00:00:00Z	pp. 70-99	Organization of American Historians	fla			
10.2307/2945804	10.2307/2945804	History on Television: A Growing Industry	Robert Brent Toplin	The Journal of American History	83	3	1996-12-01T00:00:00Z	pp. 1109-1112	Organization of American Historians	fla			
10.2307/2945110	10.2307/2945110	History after the Enola Gay Controversy: An Introduction	David Thelen	The Journal of American History	82	3	1995-12-01T00:00:00Z	pp. 1029-1035	Organization of American Historians	fla			
10.2307/3659794	10.2307/3659794	Diaspora and Comparison: The Global Irish as a Case Study	Kevin Kenny	The Journal of American History	90	1	2003-06-01T00:00:00Z	pp. 134-162	Organization of American Historians	fla			
10.2307/2080798	10.2307/2080798	Making America Home: Racial Masquerade and Ethnic Assimilation in the Transition to Talking Pictures	Michael Rogin	The Journal of American History	79	3	1992-12-01T00:00:00Z	pp. 1050-1077	Organization of American Historians	fla			
10.2307/40661830	10.2307/40661830	Exploring the "American Obsession" Down Under: Teaching Civil Rights History in Australia	Timothy J. Minchin	The Journal of American History	96	4	2010-03-01T00:00:00Z	pp. 1104-1111	Organization of American Historians	fla			
10.2307/2080216	10.2307/2080216	Narrating Progressivism: Unitarians v. Pluralists v. Students	Peter G. Filene	The Journal of American History	79	4	1993-03-01T00:00:00Z	pp. 1546-1562	Organization of American Historians	fla			
10.2307/2081004	10.2307/2081004	Wisconsin Veterans Museum	Dennis K. McDaniel	The Journal of American History	81	1	1994-06-01T00:00:00Z	pp. 212-215	Organization of American Historians	fla			
10.2307/3660711	10.2307/3660711	Environmental Justice, Native Rights, Tourism, and Opposition to Military Control: The Case of Kaho'olawe	Mansel G. Blackford	The Journal of American History	91	2	2004-09-01T00:00:00Z	pp. 544-571	Organization of American Historians	fla			
10.2307/3662860	10.2307/3662860	"It Was like All of Us Had Been Raped": Sexual Violence, Community Mobilization, and the African American Freedom Struggle	Danielle L. McGuire	The Journal of American History	91	3	2004-12-01T00:00:00Z	pp. 906-931	Organization of American Historians	fla			
10.2307/4485895	10.2307/4485895	Beyond Best Practices: Taking Seriously the Scholarship of Teaching and Learning	Gary J. Kornblith, Carol Lasser	The Journal of American History	92	4	2006-03-01T00:00:00Z	pp. 1356-1357	Organization of American Historians	fla			
10.2307/3660709	10.2307/3660709	Leonard Covello, the Covello Papers, and the History of Eating Habits among Italian Immigrants in New York	Simone Cinotto	The Journal of American History	91	2	2004-09-01T00:00:00Z	pp. 497-521	Organization of American Historians	fla			
10.2307/2080605	10.2307/2080605	The Contemporary American Banking Crisis in Historical Perspective	Michael A. Bernstein	The Journal of American History	80	4	1994-03-01T00:00:00Z	pp. 1382-1396	Organization of American Historians	fla			
10.2307/2952568	10.2307/2952568	The Kiss: Racial and Gender Conflict in a 1950s Automobile Factory	Kevin Boyle	The Journal of American History	84	2	1997-09-01T00:00:00Z	pp. 496-523	Organization of American Historians	fla			
10.2307/2567041	10.2307/2567041	Mexico, the Latin North American Nation: A Conversation with Carlos Rico Ferrat	David Thelen	The Journal of American History	86	2	1999-09-01T00:00:00Z	pp. 467-480	Organization of American Historians	fla			
10.2307/3659444	10.2307/3659444	What Is the History of the History of Books?	Joan Shelley Rubin	The Journal of American History	90	2	2003-09-01T00:00:00Z	pp. 555-575	Organization of American Historians	fla			
10.2307/2081440	10.2307/2081440	Back to the Basics: Who Is Researching and Interpreting for Whom?	John Kuo Wei Tchen	The Journal of American History	81	3	1994-12-01T00:00:00Z	pp. 1004-1010	Organization of American Historians	fla			
10.2307/40959937	10.2307/40959937	"Those by Whose Side We Have Labored": American Jewish Women and the Peace Movement between the Wars	Melissa R. Klapper	The Journal of American History	97	3	2010-12-01T00:00:00Z	pp. 636-658	Organization of American Historians	fla			
10.2307/2567046	10.2307/2567046	Janus and the Northern Colossus: Perceptions of the United States in the Building of the Mexican Nation	Francisco Valdés-Ugalde	The Journal of American History	86	2	1999-09-01T00:00:00Z	pp. 568-600	Organization of American Historians	fla			
10.2307/2082190	10.2307/2082190	Oral History and the History of American Foreign Relations	Jonathan Soffer	The Journal of American History	82	2	1995-09-01T00:00:00Z	pp. 607-616	Organization of American Historians	fla			
10.2307/41509575	10.2307/41509575	Was FDR the Antichrist? The Birth of Fundamentalist Antiliberalism in a Global Age	Matthew Avery Sutton	The Journal of American History	98	4	2012-03-01T00:00:00Z	pp. 1052-1074	Organization of American Historians	fla			
10.2307/2568425	10.2307/2568425	Correction: The Other Missiles of October		The Journal of American History	85	4	1999-03-01T00:00:00Z	p. 1701	Organization of American Historians	fla			
10.2307/41509691	10.2307/41509691	Letters to the Editor	Joe B. Fulton, Shelley Fisher Fishkin	The Journal of American History	98	4	2012-03-01T00:00:00Z	pp. 1232-1234	Organization of American Historians	fla			
10.2307/2567747	10.2307/2567747	"You Must Remember This": Autobiography as Social Critique	Jacquelyn Dowd Hall	The Journal of American History	85	2	1998-09-01T00:00:00Z	pp. 439-465	Organization of American Historians	fla			
10.2307/2952906	10.2307/2952906	Subterranean Electronic Blues; or, How a Former Technophobe Learned to Stop Worrying and Love Multimedia	Margaret E. Newell	The Journal of American History	83	4	1997-03-01T00:00:00Z	pp. 1346-1352	Organization of American Historians	fla			
10.2307/2081168	10.2307/2081168	Representing Truth: Sojourner Truth's Knowing and Becoming Known	Nell Irvin Painter	The Journal of American History	81	2	1994-09-01T00:00:00Z	pp. 461-492	Organization of American Historians	fla			
10.2307/2945307	10.2307/2945307	German Weltpolitik and the American Two-Front Dilemma: The "Japanese Peril" in German-American Relations, 1904-1917	Ute Mehnert	The Journal of American History	82	4	1996-03-01T00:00:00Z	pp. 1452-1477	Organization of American Historians	fla			
10.2307/41510305	10.2307/41510305	An Incomplete Solution: Oil and Water in Louisiana	Craig E. Colten	The Journal of American History	99	1	2012-06-01T00:00:00Z	pp. 91-99	Organization of American Historians	fla			
10.2307/40662819	10.2307/40662819	From People's Car to New Beetle: The Transatlantic Journeys of the Volkswagen Beetle	Bernhard Rieger	The Journal of American History	97	1	2010-06-01T00:00:00Z	pp. 91-115	Organization of American Historians	fla			
10.2307/2945308	10.2307/2945308	Soldiers of Democracy: Black Texans and the Fight for Citizenship, 1917-1921	Steven A. Reich	The Journal of American History	82	4	1996-03-01T00:00:00Z	pp. 1478-1504	Organization of American Historians	fla			
10.2307/2567577	10.2307/2567577	Biological Warfare in Eighteenth-Century North America: Beyond Jeffery Amherst	Elizabeth A. Fenn	The Journal of American History	86	4	2000-03-01T00:00:00Z	pp. 1552-1580	Organization of American Historians	fla			
10.2307/2567917	10.2307/2567917	"Each `Race' Could Have Its Heroes Sung": Ethnicity and the History Wars in the 1920s	Jonathan Zimmerman	The Journal of American History	87	1	2000-06-01T00:00:00Z	pp. 92-111	Organization of American Historians	fla			
10.2307/2081456	10.2307/2081456	The Fragmentation of the Profession and Its Class Culture	Paula Baker	The Journal of American History	81	3	1994-12-01T00:00:00Z	pp. 1147-1151	Organization of American Historians	fla			
10.2307/2567750	10.2307/2567750	Robert F. Williams, "Black Power," and the Roots of the African American Freedom Struggle	Timothy B. Tyson	The Journal of American History	85	2	1998-09-01T00:00:00Z	pp. 540-570	Organization of American Historians	fla			
10.2307/2945643	10.2307/2945643	Rethinking Paternalism: Power and Parochialism in a Southern Mill Village	Mary Lether Wingerd	The Journal of American History	83	3	1996-12-01T00:00:00Z	pp. 872-902	Organization of American Historians	fla			
10.2307/3092172	10.2307/3092172	"Anti-Americanism" in the Arab World: An Interpretation of a Brief History	Ussama Makdisi	The Journal of American History	89	2	2002-09-01T00:00:00Z	pp. 538-557	Organization of American Historians	fla			
10.2307/2568434	10.2307/2568434	The Impudent Historian: Challenging Deference in Early America	Robert A. Gross	The Journal of American History	85	1	1998-06-01T00:00:00Z	pp. 92-97	Organization of American Historians	fla			
10.2307/4486416	10.2307/4486416	An Interview with Lawrence W. Levine	Lawrence W. Levine, Ann Lage	The Journal of American History	93	3	2006-12-01T00:00:00Z	pp. 792-804	Organization of American Historians	fla			
10.2307/2081459	10.2307/2081459	History against Itself	Kenneth Cmiel	The Journal of American History	81	3	1994-12-01T00:00:00Z	pp. 1169-1174	Organization of American Historians	fla			
10.2307/2567578	10.2307/2567578	Bible Reading and Nonsectarian Schooling: The Failure of Religious Instruction in Nineteenth-Century Public Education	R. Laurence Moore	The Journal of American History	86	4	2000-03-01T00:00:00Z	pp. 1581-1599	Organization of American Historians	fla			
10.2307/2567045	10.2307/2567045	Fostering Identities: Mexico's Relations with Its Diaspora	Carlos González Gutiérrez	The Journal of American History	86	2	1999-09-01T00:00:00Z	pp. 545-567	Organization of American Historians	fla			
10.2307/3660179	10.2307/3660179	The Challenges and Rewards of Textbook Writing: An Interview with Alan Brinkley	Alan Brinkley	The Journal of American History	91	4	2005-03-01T00:00:00Z	pp. 1391-1397	Organization of American Historians	fla			
10.2307/2945644	10.2307/2945644	Whatever Happened to "Red Emma"? Emma Goldman, from Alien Rebel to American Icon	Oz Frankel	The Journal of American History	83	3	1996-12-01T00:00:00Z	pp. 903-942	Organization of American Historians	fla			
10.2307/2081455	10.2307/2081455	History from the Bottom Up: On Reproducing Professional Culture in Graduate Education	Chad Berry, Patrick Ettinger, Dot McCullough, Meg Meneghel	The Journal of American History	81	3	1994-12-01T00:00:00Z	pp. 1137-1146	Organization of American Historians	fla			
10.2307/3659610	10.2307/3659610	Two Cheers for Brown v. Board of Education	Clayborne Carson	The Journal of American History	91	1	2004-06-01T00:00:00Z	pp. 26-31	Organization of American Historians	fla			
10.2307/2081914	10.2307/2081914	Rites of Rebellion, Rites of Assent: Celebrations, Print Culture, and the Origins of American Nationalism	David Waldstreicher	The Journal of American History	82	1	1995-06-01T00:00:00Z	pp. 37-61	Organization of American Historians	fla			
10.2307/2567042	10.2307/2567042	Migration, Emergent Ethnicity, and the "Third Space": The Shifting Politics of Nationalism in Greater Mexico	David G. Gutiérrez	The Journal of American History	86	2	1999-09-01T00:00:00Z	pp. 481-517	Organization of American Historians	fla			
10.2307/2079866	10.2307/2079866	The Quaker Executions as Myth and History	Carla Gardina Pestana	The Journal of American History	80	2	1993-09-01T00:00:00Z	pp. 441-469	Organization of American Historians	fla			
10.2307/3662861	10.2307/3662861	"Do Whites Have Rights?": White Detroit Policemen and "Reverse Discrimination" Protests in the 1970s	Dennis A. Deslippe	The Journal of American History	91	3	2004-12-01T00:00:00Z	pp. 932-960	Organization of American Historians	fla			
10.2307/2080044	10.2307/2080044	American History: A View from Cuba	Oscar Zanetti	The Journal of American History	79	2	1992-09-01T00:00:00Z	pp. 530-531	Organization of American Historians	fla			
10.2307/40661835	10.2307/40661835	Ten Years of Teaching U.S. History at UNICAMP, Brazil: A Memoir	Celia M. Azevedo	The Journal of American History	96	4	2010-03-01T00:00:00Z	pp. 1133-1137	Organization of American Historians	fla			
