id	doi	title	author	journaltitle	volume	issue	pubdate	pagerange	publisher	type	reviewed-work	abstract
10.2307/40836697	10.2307/40836697	Summaries of Doctoral Dissertations: Feeding the Brethren: Grain Provisioning of Norwich Cathedral Priory, c. 1280-1370	Philip Slavin	The Journal of Economic History	70	2	2010-06-01T00:00:00Z	pp. 446-450	Cambridge University Press, Economic History Association	fla			
10.2307/4501161	10.2307/4501161	Black Migration, White Flight: The Effect of Black Migration on Northern Cities and Labor Markets	Leah Platt Boustan	The Journal of Economic History	67	2	2007-06-01T00:00:00Z	pp. 484-488	Cambridge University Press, Economic History Association	fla			
10.2307/40836579	10.2307/40836579	National Leadership and Competing Technological Paradigms: The Globalization of Cotton Spinning, 1878-1933	Gary R. Saxonhouse, Gavin Wright	The Journal of Economic History	70	3	2010-09-01T00:00:00Z	pp. 535-566	Cambridge University Press, Economic History Association	fla		Using the records of British firms that supplied nearly 90 percent of world trade in cotton spinning machinery, we track the evolution and diffusion of spinning technology over more than 50 years. In contrast to scenarios in which modern technologies supplant older methods, we observe two paradigms in competitive coexistence, each one supporting ongoing productivity growth through complementary improvements in machinery, organization, and workforce skills. International productivity differences were magnified under the skill-based mule, British spinners being the world's best. Global diffusion of ring spinning was driven by advances in fiber control, a "directed" technological response to the expansion of world trade.	
10.2307/40836585	10.2307/40836585	Domestic Trade and Market Size in Late-Eighteenth-Century France	Guillaume Daudin	The Journal of Economic History	70	3	2010-09-01T00:00:00Z	pp. 716-743	Cambridge University Press, Economic History Association	fla		This article tests whether smaller domestic markets can explain why France industrialized more slowly than Britain. To do so, it uses the Tableaux du Maximum. It begins by presenting this source and then checks if the data from the source are plausible using a logit theoretical gravity equation. The results of this gravity equation are then employed to compute the expected market size of specific supply centers. Even if differences in real, nominal, and disposable income are taken into account, some French supply centers had access to domestic markets that were larger than the whole of Britain.	
10.2307/40836696	10.2307/40836696	Race, Literacy, and Real Estate Transactions in the Postbellum South	Neil Canaday, Charles Reback	The Journal of Economic History	70	2	2010-06-01T00:00:00Z	pp. 428-445	Cambridge University Press, Economic History Association	fla		This article examines barriers that impeded the accumulation of land by African Americans in the postbellum South with a new data set of real estate transactions from 1880 Tennessee. We find that rates of purchase by African Americans differed little between plantation and non-plantation regions. We also find that parcels sold in plantation regions were relatively small, suggesting that African American accumulation of land was not hindered by plantation owners refusing to subdivide their properties. Additionally, we find blacks paid more than whites per acre of quality-constant land, although literacy at least partially mitigated the racial price discrimination.	
10.2307/2123917	10.2307/2123917	At What Cost a Room of Her Own? Factors Contributing to the Feminization of Poverty Among Prime-Age Women, 1939-1959	Linda Barrington, Cecilia A. Conrad	The Journal of Economic History	54	2	1994-06-01T00:00:00Z	pp. 342-357	Cambridge University Press, Economic History Association	fla		This article investigates the feminization of poverty prior to 1960 by focusing on three factors that contributed to the increase in the propensity to form female-headed households and to the poverty rate among such households. Compared with 1939, households headed by prime-age women in 1959 included fewer adults, thereby reducing earnings potential. The earnings level at which such women formed independent households was lower relative to the poverty line; and although higher earnings allowed more women to form independent households, the increase was not large enough to lift some of these households out of poverty.	
10.2307/2123123	10.2307/2123123	The Development of Nominal Wage Rigidity in Nineteenth-Century America	Christopher Hanes	The Journal of Economic History	52	2	1992-06-01T00:00:00Z	pp. 454-456	Cambridge University Press, Economic History Association	fla			
10.2307/2698085	10.2307/2698085	Central Planning and Unintended Consequences: Creating the Soviet Financial System, 1930-1939	Paul R. Gregory, Aleksei Tikhonov	The Journal of Economic History	60	4	2000-12-01T00:00:00Z	pp. 1017-1040	Cambridge University Press, Economic History Association	fla		We use the Soviet state and party archives to study the creation of the Soviet financial system. Although its framers intended to centralize all emission and monitoring of money and credit, in practice the system was characterized by informal mechanisms involving multiple players, soft budget constraints, and massive moral hazards. Enterprises issued "illegal" commercial credits and surrogate monies, causing liquidity growth to far outpace real economic activity. When confronted with the choice of solvency versus plan fulfillment, firms always chose the latter: credit risks were passed on to solvent enterprises, the state bank, and the state budget.	
10.2307/3132309	10.2307/3132309	Measuring British Decline: Direct versus Long-Span Income Measures	Marianne Ward, John Devereux	The Journal of Economic History	63	3	2003-09-01T00:00:00Z	pp. 826-851	Cambridge University Press, Economic History Association	fla		We provide 16 purchasing-power-parity-adjusted estimates of U.K. and U.S. income per capita and output per worker between 1872 and 1990 based on new estimates of their price levels. Our income benchmarks depart from current estimates in four crucial respects. The United States, not the United Kingdom, led in income per capita in the 1870s. The United Kingdom kept pace with the United States through the late Victorian era. Most of the United Kingdom's relative decline occurred between 1905 and 1950. Finally, the post-1950 performance of the U.K. economy was stronger than is now estimated.	
10.2307/2566749	10.2307/2566749	Work and Family: Intergenerational Support in American Families, 1880-1920	Carolyn M. Moehling	The Journal of Economic History	58	2	1998-06-01T00:00:00Z	pp. 535-537	Cambridge University Press, Economic History Association	fla			
10.2307/3874881	10.2307/3874881	The Diffusion of Tractor Technology	Dinah Duffy Martini, Eugene Silberberg	The Journal of Economic History	66	2	2006-06-01T00:00:00Z	pp. 354-389	Cambridge University Press, Economic History Association	fla		A substantial literature exists claiming the adoption of tractors was inefficiently slow. We develop a linear programming model of farms that specifically incorporates the opportunity cost of the farmer's time and apply it to farms in Iowa during the interwar period. We develop technological coefficients derived at the task level, based on the data and agricultural reports from that period. By valuing the time saved by tractors, we demonstrate that the seemingly slow rate of tractor adoption was in fact wealth maximizing. Tractors were widely adopted only after the improvement in implements that came late in this period.	
10.2307/3874790	10.2307/3874790	Currency Policies and the Nature of Litigation in Colonial New England	Claire Priest	The Journal of Economic History	64	2	2004-06-01T00:00:00Z	pp. 563-569	Cambridge University Press, Economic History Association	fla			
10.2307/2123912	10.2307/2123912	The Industrial Revolution and the Industrious Revolution	Jan De Vries	The Journal of Economic History	54	2	1994-06-01T00:00:00Z	pp. 249-270	Cambridge University Press, Economic History Association	fla		The Industrial Revolution as a historical concept has many shortcomings. A new concept--the "industrious revolution"--is proposed to place the Industrial Revolution in a broader historical setting. The industrious revolution was a process of household-based resource reallocation that increased both the supply of marketed commodities and labor and the demand for market-supplied goods. The industrious revolution was a household-level change with important demand-side features that preceded the Industrial Revolution, a supply-side phenomenon. It has implications for nineteenth- and twentieth-century economic history.	
10.2307/2951042	10.2307/2951042	Monetary Populism in Nineteenth-Century America: An Open Economy Interpretation	Jeffry A. Frieden	The Journal of Economic History	57	2	1997-06-01T00:00:00Z	pp. 367-395	Cambridge University Press, Economic History Association	fla		The battle over gold is typically explained as driven by proinflation debtors. However, going off gold would also have caused a depreciation, raising tradable prices relative to nontradables prices and helping producers of exportable primary products. An analysis of Congressional votes on monetary legislation indicates that higher constituency debt levels were not associated with opposition to gold, whereas mining and agricultural production were. This suggests that gold politics was at least as much about the impact of the exchange rate on relative prices as it was about inflation of the overall price level.	
10.2307/2123718	10.2307/2123718	A New Look at U.S. Agricultural Productivity Growth, 1800-1910	Lisa Geib-Gundersen, Elizabeth Zahrt	The Journal of Economic History	56	3	1996-09-01T00:00:00Z	pp. 679-686	Cambridge University Press, Economic History Association	fla			
10.2307/3874915	10.2307/3874915	Measuring the Extent and Implications of Director Interlocking in the Prewar Japanese Banking Industry	Tetsuji Okazaki, Michiru Sawada, Kazuki Yokoyama	The Journal of Economic History	65	4	2005-12-01T00:00:00Z	pp. 1082-1115	Cambridge University Press, Economic History Association	fla		In prewar Japan, many banks were controlled by industrial companies through capital and personal relationships. The literature has pointed out that those banks engaged in unsound lending to their related companies, which resulted in damage to the financial system (organ bank hypothesis). In this article we examine this hypothesis by measuring director interlocking between banks and nonbanking companies. It was found that more than 80 percent of ordinary banks had director interlocking with at least one nonbanking company. Also, regression analyses confirmed that director interlocking had a negative effect on bank performance, especially for smaller banks.	
10.2307/2566254	10.2307/2566254	Commons Sense: Common Property Rights, Efficiency, and Institutional Change	Gregory Clark	The Journal of Economic History	58	1	1998-03-01T00:00:00Z	pp. 73-102	Cambridge University Press, Economic History Association	fla		Common property rights were widespread in English agriculture for at least 600 years. Since privatizing common fields allegedly produced huge profits in the eighteenth century, common land owners seemingly squandered 15 percent of potential income for generations. Ingenious explanations have been produced for this market failure. This article argues for a simple, brutal resolution. Common fields survived because enclosure was generally unprofitable before 1750, when changing relative prices made private property rights marginally more efficient. Then people responded quickly to modest profits. The rich gains from enclosure existed only in the imaginings of wild-eyed eighteenth century agrarian reformers.	
10.2307/2566386	10.2307/2566386	The Evolution of Employment Systems in the United States and Japan, 1900- 1960: A Comparative Historical and Institutional Analysis	Chiaki Moriguchi	The Journal of Economic History	60	2	2000-06-01T00:00:00Z	pp. 515-519	Cambridge University Press, Economic History Association	fla			
10.2307/2566741	10.2307/2566741	Marriage, Bargaining, and Intrahousehold Resource Allocation: Excess Female Mortality among Adults during Early German Development, 1740-1860	Stephan Klasen	The Journal of Economic History	58	2	1998-06-01T00:00:00Z	pp. 432-467	Cambridge University Press, Economic History Association	fla		This article investigates sex-specific mortality rates in eighteenth- and nineteenth-century rural Germany to determine whether there was any gender bias in the allocation of household resources. Family reconstitution data from 60 villages provide evidence of considerable excess female mortality among married adults. The empirical findings are consistent with a bargaining approach to understanding intrahouse-hold resource allocation and suggest that women's survival disadvantage is related to their positions in the remarriage market, the perceived value of their work, as well as differences in altruism. Agricultural change appears to be one factor responsible for the emergence of this disadvantage.	
10.2307/3875110	10.2307/3875110	The Global and Local: Explaining Migrant Remittance Flows in the English-Speaking World, 1880-1914	Gary B. Magee, Andrew S. Thompson	The Journal of Economic History	66	1	2006-03-01T00:00:00Z	pp. 177-202	Cambridge University Press, Economic History Association	fla		This article uses money order data to examine the determinants of British migrant remittances prior to 1914. Using panel data and cointegration analysis, it provides evidence of four distinct types of remittance behavior, lending support to Lucas and Stark's theory that remittances are driven by an implicit contract between remitter and remittee. The relative strengths of these different forms of remittance varied across the English-speaking world, with the largest differences occurring between migrants residing in America and those in the self-governing dominions. The explanation for these differences is seen to lie in the distinctive nature of British emigration to America.	
10.2307/2951162	10.2307/2951162	Matching Supply to Demand: Crop Production and Disposal by English Demesnes in the Century of the Black Death	Bruce M. S. Campbell	The Journal of Economic History	57	4	1997-12-01T00:00:00Z	pp. 827-858	Cambridge University Press, Economic History Association	fla		Manorial accounts allow detailed investigation of the market involvement of medieval seignorial demesnes. Production decisions taken locally emerge as strongly, if indirectly, influenced by the market. Disposal decisions, in contrast, were much more a matter of estate policy and therefore of institutional factors. Probably because of differential transaction costs, many lords preferred to provision their households directly from their estates rather than sell the bulk of their produce and purchase most of their provisions. The forces promoting commercialization within the seignorial arable sector appear to have been stronger at the opening than the close of the fourteenth century.	
10.2307/40056401	10.2307/40056401	An Economic Interpretation of the Constitutional Convention of 1787 Revisited	Jac C. Heckelman, Keith L. Dougherty	The Journal of Economic History	67	4	2007-12-01T00:00:00Z	pp. 829-848	Cambridge University Press, Economic History Association	fla		Empirical studies of delegate voting at the Constitutional Convention have relied on the same 16 roll call votes. This article re-examines various assumptions used in the collection of these data. We first create a baseline regression. We then consider the effect of dropping delegates not in attendance, re-inferring the votes from primary sources, examining various subsamples of the roll calls, and reconstructing constituency variables to include state districts. Our findings suggest that personal interests were indeed important for decision making at the Constitutional Convention, but constituent interests were less important than previously claimed.	
10.2307/2122641	10.2307/2122641	Men and Monotony: Fraternalism as a Managerial Strategy at the Ford Motor Company	Wayne A. Lewchuk	The Journal of Economic History	53	4	1993-12-01T00:00:00Z	pp. 824-856	Cambridge University Press, Economic History Association	fla		The introduction of mass production transformed many skilled tasks into repetitive and monotonous jobs. In industries such as automobiles, the workforce remained predominantly male despite contemporary assessments that women could efficiently do many of these jobs. This article explores why. It is argued that employers such as Ford concluded that the conversion of labor time into effort would be more difficult in a mixed-gender workforce. The paper shows how Ford developed a fraternalist labor strategy, a men's club, whose objective was to accommodate men to monotony and maximize labor productivity.	
10.2307/2124019	10.2307/2124019	Health and Labor Force Participation of Older Men, 1900-1991	Dora L. Costa	The Journal of Economic History	56	1	1996-03-01T00:00:00Z	pp. 62-89	Cambridge University Press, Economic History Association	fla		I use Body Mass Index (BMI) to investigate how the relationship between health status and retirement among older men has changed since 1900. Although BMIs for the elderly were much less healthy in 1900 than today, the BMI level that maximizes labor force participation rates has not changed. However, in 1900 the elasticity of nonparticipation with respect to BMI was greater than it is today, suggesting that health is now less important to the retirement decision than in the past. Other factors (especially rising income) are more important than health in explaining the historical changes in retirement rates.	
10.2307/25654028	10.2307/25654028	Capital Formation in Machinery in Latin America, 1890–1930	Xavier Tafunell	The Journal of Economic History	69	4	2009-12-01T00:00:00Z	pp. 928-950	Cambridge University Press, Economic History Association	fla		Investment in machinery is a key component in the analysis of long-term economic growth during the spread of industrialization. This article offers consistent annual series on the magnitude of machinery imports per capita into all Latin American countries for the period 1890–1930. Analysis of these series shows that machinery imports diverged across countries from 1890 through 1913. After 1913 a number of the more backward countries experienced rapid growth in machinery imports. These large differences in machinery investment contributed to unequal development across the Latin American countries.	
10.2307/3875079	10.2307/3875079	Abstracts of Papers Presented at the Annual Meeting		The Journal of Economic History	65	2	2005-06-01T00:00:00Z	pp. 550-571	Cambridge University Press, Economic History Association	fla			
10.2307/41353826	10.2307/41353826	Household Debt in Early Modern Germany: Evidence from Personal Inventories	Sheilagh Ogilvie, Markus Küpker, Janine Maegraith	The Journal of Economic History	72	1	2012-03-01T00:00:00Z	pp. 134-167	Cambridge University Press, Economic History Association	fla		The "less-developed" interior of early modern Europe, especially the rural economy, is often regarded as financially comatose. This article investigates this view using a rich data set of marriage and death inventories for seventeenth-century Germany. It first analyzes the characteristics of debts, examining borrowing purposes, familial links, communal ties, and documentary instruments. It then explores how borrowing varied with gender, age, marital status, occupation, date, and asset portfolio. It finds that ordinary people, even in a "less-developed" economy in rural central Europe, sought to invest profitably, smooth consumption, bridge low liquidity, and hold savings in financial form.	
10.2307/2123873	10.2307/2123873	Who Voted for Smoot-Hawley?	Colleen M. Callahan, Judith A. McDonald, Anthony Patrick O'Brien	The Journal of Economic History	54	3	1994-09-01T00:00:00Z	pp. 683-690	Cambridge University Press, Economic History Association	fla			
10.2307/2951046	10.2307/2951046	Proxy Data and Income Estimates: The Economic Lag of Central and Eastern Europe	Michael Pammer	The Journal of Economic History	57	2	1997-06-01T00:00:00Z	pp. 448-455	Cambridge University Press, Economic History Association	fla			
10.2307/2566684	10.2307/2566684	A Troublesome Caste: Height and Nutrition of Antebellum Virginia's Rural Free Blacks	Howard Bodenhorn	The Journal of Economic History	59	4	1999-12-01T00:00:00Z	pp. 972-996	Cambridge University Press, Economic History Association	fla		Formal rules and informal customs created innumerable obstacles to the socioeconomic advance of Virginia's free black population. Laws prohibited free blacks from some activities and occupations and restricted their participation in others. Racism and Klan-like terrorism also made advancement difficult. Despite these disadvantages, Virginia's free black population fared rather well. They grew nearly as tall as white Americans and towered over contemporary Europeans. Primary sources and the secondary literature are consistent with the anthropometric evidence. Blacks had reasonable access to nutrients and black-white income differentials did not condemn the state's free blacks to an underclass culture of poverty.	
10.2307/25654034	10.2307/25654034	The Massachusetts Paper Money of 1690	Dror Goldberg	The Journal of Economic History	69	4	2009-12-01T00:00:00Z	pp. 1092-1106	Cambridge University Press, Economic History Association	fla		Modern currency originates in the inconvertible, legal tender paper money that Massachusetts devised in 1690. The circumstances that led to its creation are more complex than the typical story of wartime specie shortage. Due to temporary political constraints of that turbulent period, the currency could be neither backed by land nor imposed on anyone, as was then standard. Instead, it had to be disguised from England as a simple, private-seeming IOU. By pleasing both its pay-demanding troops and England, the government maximized its probability of survival subject to the constraints.	
10.2307/2697915	10.2307/2697915	Common Rights to Land in England, 1475-1839	Gregory Clark, Anthony Clark	The Journal of Economic History	61	4	2001-12-01T00:00:00Z	pp. 1009-1036	Cambridge University Press, Economic History Association	fla		We estimate the extent of common land in England from 1475 to 1839, treating charity land as a sample. We find common was only 27 percent of land in 1600. Thus there was little common beyond what Parliamentary acts later enclosed. More tentatively, common was only one-third of land even in 1500. Further, common land in 1600 was mainly stinted, excluding those without formal property rights. Common waste, to which the landless poor did have access, constituted a mere 4 percent of land, and was mainly land of marginal value. Private property was thus the norm in England by 1600.	
10.2307/2123511	10.2307/2123511	The Durable Experiment: State Insurance of Workers' Compensation Risk in the Early Twentieth Century	Price V. Fishback, Shawn Everett Kantor	The Journal of Economic History	56	4	1996-12-01T00:00:00Z	pp. 809-836	Cambridge University Press, Economic History Association	fla		In the early 1910s state governments debated the private versus public underwriting of workers' compensation risk. The choices they made established the existing system today and set the stage for later debates over the government's underwriting of unemployment, health, and disability risks. This article offers both quantitative and case-study analyses of states' original choices between public and private insurance. Monopoly state funds were adopted in some states because of an unusual combination of strong unions and weak insurance and agricultural interests. In other states, the emergence of progressive political coalitions played the decisive role.	
10.2307/2566432	10.2307/2566432	Good Offices: Intermediation by Corporate Bodies in Early Modern French Public Finance	Mark Potter	The Journal of Economic History	60	3	2000-09-01T00:00:00Z	pp. 599-626	Cambridge University Press, Economic History Association	fla		The old-regime monarchy, particularly during the reign of Louis XIV, did much of its borrowing through the mediation of privileged corporate bodies that sought lenders on the private market and then acted as guarantors against royal default. After comparing the creditors of various privileged bodies and considering the reasons why some were more successful than others in attracting a wide circle of creditors, this study argues for a reconsideration of the constitutional-absolutist dichotomy in the historiography of the early modern financial revolution.	
10.2307/2951056	10.2307/2951056	Comments on Gotkin, Herscovici, and Nonnenmacher	Joshua L. Rosenbloom	The Journal of Economic History	57	2	1997-06-01T00:00:00Z	pp. 500-505	Cambridge University Press, Economic History Association	fla			
10.2307/2123003	10.2307/2123003	The Supreme Court and the Search for an Economic Constitution, 1870-1990	Andrew R. Rutten	The Journal of Economic History	53	2	1993-06-01T00:00:00Z	pp. 391-393	Cambridge University Press, Economic History Association	fla			
10.2307/3132500	10.2307/3132500	The Panics of 1854 and 1857: A View from the Emigrant Industrial Savings Bank	Cormac Ó Gráda, Eugene N. White	The Journal of Economic History	63	1	2003-03-01T00:00:00Z	pp. 213-240	Cambridge University Press, Economic History Association	fla		Using records of individual depositors' accounts, this article provides a detailed microeconomic analysis of two banking panics. The panics of 1854 and 1857 were not characterized by an immediate mass panic of depositors and had important time dimensions. We examine depositor behavior using a hazard model. Contagion was the key factor in 1854 but it created only a local panic. The 1857 panic began with runs by businessmen and banking sophisticates followed by less informed depositors. Evidence suggests that this panic was driven by informational shocks in the face of asymmetric information about the true condition of bank portfolios.	
10.2307/3132306	10.2307/3132306	Better Opportunities or Worse? The Demise of Cotton Harvest Labor, 1949-1964	Wayne A. Grove, Craig Heinicke	The Journal of Economic History	63	3	2003-09-01T00:00:00Z	pp. 736-767	Cambridge University Press, Economic History Association	fla		Following World War II millions of cotton workers, especially African-Americans, left the fields forever, and farmers mechanized the cotton harvest. Prevailing empirical studies argue that high factory wages lured farmhands away. Based on newly reconstructed data, we estimate the causes of the demise of harvest employment in 12 major cotton-producing states from 1949-1964 and find important roles for mechanization, government farm programs, higher nonagricultural wages, and falling cotton prices. On net, our estimates indicate that factors affecting farm labor demand, not labor-supply influences, caused the disappearance of hand-picked cotton-results that reverse the best econometric work to date.	
10.2307/3875042	10.2307/3875042	Did New Deal Grant Programs Stimulate Local Economies? A Study of Federal Grants and Retail Sales during the Great Depression	Price V. Fishback, William C. Horrace, Shawn Kantor	The Journal of Economic History	65	1	2005-03-01T00:00:00Z	pp. 36-71	Cambridge University Press, Economic History Association	fla		Using data on New Deal grants to each U.S. county from 1933 to 1939, we estimate how relief and public works spending and payments to farmers through the Agricultural Adjustment Administration influenced retail consumption. On a per capita basis, we find that an additional dollar of public works and relief spending was associated with a 44 cent increase in 1939 retail sales. In contrast, the AAA seems to have had a negative effect on retail sales, suggesting that nonlandowners in the farm sector suffered disproportionate declines in income as a result of the AAA.	
10.2307/3874787	10.2307/3874787	Determinants of Innovation Evidence from 19th Century World Fairs	Petra Moser	The Journal of Economic History	64	2	2004-06-01T00:00:00Z	pp. 548-552	Cambridge University Press, Economic History Association	fla			
10.2307/2123819	10.2307/2123819	Encomienda or Slavery? The Spanish Crown's Choice of Labor Organization in Sixteenth-Century Spanish America	Timothy J. Yeager	The Journal of Economic History	55	4	1995-12-01T00:00:00Z	pp. 842-859	Cambridge University Press, Economic History Association	fla		When the Spaniards conquered the New World, they resorted to a form of native labor organization called the encomienda. The encomienda differed from slavery in that the Crown imposed inheritance, trading, and relocation restrictions on encomenderos. Such restrictions cost the Crown revenue by providing incentives for colonists to deplete more quickly the stock of native labor and by keeping native labor in areas of low-revenue productivity. This loss of revenue makes the Crown's preference for the encomienda curious. The Crown opted for the encomienda, however, to secure its rule and to satisfy an ideological bias against slavery.	
10.2307/2566624	10.2307/2566624	Shrinking in a Growing Economy? The Mystery of Physical Stature during the Industrial Revolution	John Komlos	The Journal of Economic History	58	3	1998-09-01T00:00:00Z	pp. 779-802	Cambridge University Press, Economic History Association	fla			
10.2307/2123009	10.2307/2123009	Comments on Dye, Huck, and Sicsic	Gregory Clark	The Journal of Economic History	53	2	1993-06-01T00:00:00Z	pp. 408-410	Cambridge University Press, Economic History Association	fla			
10.2307/2123560	10.2307/2123560	Health, Income, and Retirement: Evidence from Nineteenth-Century America	Dora L. Costa	The Journal of Economic History	55	2	1995-06-01T00:00:00Z	pp. 374-375	Cambridge University Press, Economic History Association	fla			
10.2307/2123109	10.2307/2123109	Private Credit Markets in Paris, 1690-1840	Philip T. Hoffman, Gilles Postel-Vinay, Jean-Laurent Rosenthal	The Journal of Economic History	52	2	1992-06-01T00:00:00Z	pp. 293-306	Cambridge University Press, Economic History Association	fla		Relying on a large sample of private and public loan contracts taken from Parisian notarial records, this article examines the private borrowers and lenders who participated in the credit market between 1690 and 1840. It explains the important role notaries played in the market, describes the types of loans available to borrowers and lenders, stresses the importance of the life cycle in explaining the recourse to indebtedness, and ends with a discussion of the difficulties lenders had in assessing creditworthiness.	
10.2307/2123661	10.2307/2123661	Infant Mortality and Living Standards of English Workers During the Industrial Revolution	Paul Huck	The Journal of Economic History	55	3	1995-09-01T00:00:00Z	pp. 528-550	Cambridge University Press, Economic History Association	fla		Infant mortality data gathered from the registers of nine parishes in the industrial North of England are used as a concrete indicator of living standards for the early nineteenth century. Rising infant mortality in the sample parishes provides evidence that the standard of living was not improving substantially in these towns up to midcentury. This conclusion remains after considering the effect on mortality of population growth, climate, and feeding practices.	
10.2307/2951039	10.2307/2951039	Agricultural Seasonality and the Organization of Manufacturing in Early Industrial Economies: The Contrast Between England and the United States	Kenneth L. Sokoloff, David Dollar	The Journal of Economic History	57	2	1997-06-01T00:00:00Z	pp. 288-321	Cambridge University Press, Economic History Association	fla		The greater flexibility associated with workers being able to choose the time and circumstance of their work allowed cottage manufacture to compete with technically more productive manufactories by rendering it more effective at harnessing a part-time or offpeak workforce whose opportunity cost was low. Not only did this mean that cottage manufacture was better suited to the employment of women and children, who preferred flexibility in their hours and place of work, but also that the greater seasonality of labor supply in England led that economy to rely more on cottage manufacturing than did the United States during early industrialization.	
10.2307/2951110	10.2307/2951110	Delivering Coal by Road and Rail in Britain: The Efficiency of the "Silly Little Bobtailed" Coal Wagons	Va Nee L. Van Vleck	The Journal of Economic History	57	1	1997-03-01T00:00:00Z	pp. 139-160	Cambridge University Press, Economic History Association	fla		The small railway coal wagon was an early example held up to demonstrate Edwardian Britain's technological stagnation. The small wagons have been blamed for inflated rail freight rates and depressed railway profits. What has been overlooked is that the small wagon was integral to the local coal market. The coal wagon was a substitute for costly distribution and delivery by road transport; although some railway specific costs may have been inflated, beyond the railhead other costs were economized. Seen in the appropriate context the small coal wagon was neither a bad choice nor an oddity.	
10.2307/25654032	10.2307/25654032	Ecological Frontiers on the Grasslands of Kansas: Changes in Farm Scale and Crop Diversity	Kenneth M. Sylvester	The Journal of Economic History	69	4	2009-12-01T00:00:00Z	pp. 1041-1062	Cambridge University Press, Economic History Association	fla		Farms stood at an ecological frontier in teh 1930s. With new and better agricultural machinery, more farms than ever before made the leap to thousand acre enterprises. But did they abandon mixed husbandry in the process? This article explores the origins of the modern relationship between scale and diversity using a new sample of Kansas farms. In 25 townships across the state, between 1875 and 1940, the evidence demonstrates that relatively few plains farms were agents of early monoculture. Rather than a process driven by single-crop farming, settlement was shaped by farms that grew more diverse with each generation.	
10.2307/2566683	10.2307/2566683	Did They Jump or Were They Pushed? The Exit of Older Men from the London Labor Market, 1929-1931	Dudley Baines, Paul Johnson	The Journal of Economic History	59	4	1999-12-01T00:00:00Z	pp. 949-971	Cambridge University Press, Economic History Association	fla		We examine the income of older men in London around 1930, based on a large sample. The income of nonworking older men was substantially below that of men still working. We find no evidence that retirement rates increased at the state-pensionable age-unsurprisingly, since pension payments provided less than a poverty-line income. Less demanding or part-time work was unavailable. Hence we conclude that the decision of older manual workers to leave the labor market was determined primarily by the absence of appropriate employment opportunities, rather than the presence of substantial assets or nonlabor income.	
10.2307/40263961	10.2307/40263961	The Transformation of Hunger: The Demand for Calories Past and Present	Trevon D. Logan	The Journal of Economic History	69	2	2009-06-01T00:00:00Z	pp. 388-408	Cambridge University Press, Economic History Association	fla		According to conventional income measures, American and British industrial workers in the late nineteenth century were two to four times as wealthy as those in developing countries today. Estimated calorie expenditure elasticities of American and British industrial workers based on the 1888 Cost of Living Survey are greater than calorie elasticity estimates for developing countries today, which suggest that yesterday's wealthy workers were hungrier than today's poor. The result is robust to numerous criticisms. The finding implies an extraordinary improvement in nutritional well-being among the poor in the last century that has not been captured by our income estimates.	
10.2307/25654070	10.2307/25654070	Reassessing the Standard of Living in the Soviet Union: An Analysis Using Archival and Anthropometric Data	Elizabeth Brainerd	The Journal of Economic History	70	1	2010-03-01T00:00:00Z	pp. 83-117	Cambridge University Press, Economic History Association	fla		This article uses anthropometric and archival data to reassess the standard of living in the Soviet Union. In the prewar period, the population was small in stature and sensitive to the political and economic upheavals experienced in the country. Significant improvements in child height, adult stature, and infant mortality were recorded from approximately 1945 to 1970. While this period of physical growth was followed by stagnation in heights, the physical growth record of the Soviet population compares favorably with that of other European countries at a similar level of development in this period.	
10.2307/2951196	10.2307/2951196	Greenback-Gold Returns and Expectations of Resumption, 1862-1879	Gregor W. Smith, R. Todd Smith	The Journal of Economic History	57	3	1997-09-01T00:00:00Z	pp. 697-717	Cambridge University Press, Economic History Association	fla		This article proposes a unified framework for studying the greenback-gold price during the U.S. suspension of convertibility from 1862 to 1879. The gold price is viewed as a floating exchange rate, with a fixed destination given by gold standard parity because of the prospect of resumption. This perspective is tested using daily data for the entire period, and the effect of news during and after the Civil War is measured. New evidence of a decline in the volatility of gold returns after the Resumption Act of 1875 provides statistical support for the importance of expectations of resumption.	
10.2307/2123346	10.2307/2123346	Fatherless and Friendless: Factors Influencing the Flow of English Emigrant Servants	Farley Grubb	The Journal of Economic History	52	1	1992-03-01T00:00:00Z	pp. 85-108	Cambridge University Press, Economic History Association	fla		The incidence of fatherlessness among English emigrant servants was measured using contracts recorded in London between 1682 and 1686. This incidence was relatively high and systematically related to the servant's age, gender, county of origin, occupation, and father's occupation. Many emigrant servants were youths who had lost their fathers and lacked alternative support in England. Fatherlessness helps explain why the short-run supply of emigrant servants was relatively inelastic, and why some unskilled servants continued to migrate to America in spite of competition from slave labor.	
10.2307/2123515	10.2307/2123515	Theory and History: Seventeenth-Century Joint-Stock Chartered Trading Companies	Ann M. Carlos, Stephen Nicholas	The Journal of Economic History	56	4	1996-12-01T00:00:00Z	pp. 916-924	Cambridge University Press, Economic History Association	fla			
