id	doi	title	author	journaltitle	volume	issue	pubdate	pagerange	publisher	type	reviewed-work	abstract
10.2307/2703416	10.2307/2703416	President Fails as National Shrink: One Lesson of Sputnik?	Walter A. McDougall	Reviews in American History	21	4	1993-12-01T00:00:00Z	pp. 698-702	The Johns Hopkins University Press	brv	The Sputnik Challenge: Eisenhower's Response to the Soviet Satellite|Robert A. Divine		
10.2307/2703224	10.2307/2703224	Cultural Skirmishes	James Gilbert	Reviews in American History	21	2	1993-06-01T00:00:00Z	pp. 346-351	The Johns Hopkins University Press	brv	Culture Wars: The Struggle to Define America|James Davison Hunter		
10.2307/30030794	10.2307/30030794	Using and Misusing History	Suzanna Sherry	Reviews in American History	25	2	1997-06-01T00:00:00Z	pp. 337-340	The Johns Hopkins University Press	brv	The Strange Career of Legal Liberalism|Laura Kalman		
10.2307/30030982	10.2307/30030982	The Trouble They Saw: Approaches to the History of the Convict Lease System	Paul M. Pruitt Jr.	Reviews in American History	29	3	2001-09-01T00:00:00Z	pp. 395-402	The Johns Hopkins University Press	brv	Black Prisoners and Their World: Alabama, 1865-1900|Mary Ellen Curtin		
10.2307/30030785	10.2307/30030785	The Catholic Encounter with Race	Jay P. Dolan	Reviews in American History	25	2	1997-06-01T00:00:00Z	pp. 282-287	The Johns Hopkins University Press	brv	Parish Boundaries: The Catholic Encounter with Race in the Twentieth-Century Urban North|John T. McGreevy, John LaFarge and the Limits of Catholic Interracialism, 1911-1963|David W. Southern		
10.2307/30031122	10.2307/30031122	The Great Awakening as a Textual Event	Philip F. Gura	Reviews in American History	28	1	2000-03-01T00:00:00Z	pp. 23-29	The Johns Hopkins University Press	brv	Inventing the "Great Awakening."|Frank Lambert		
10.2307/30030836	10.2307/30030836	Prudent Rebels: New York City and the American Revolution	Clifton Hood	Reviews in American History	25	4	1997-12-01T00:00:00Z	pp. 537-544	The Johns Hopkins University Press	brv	Reluctant Revolutionaries: New York City and the Road to Independence, 1763-1776|Joseph S. Tiedemann		
10.2307/2702810	10.2307/2702810	Mothers Who Must Earn: Dilemmas of Homework	Nancy Woloch	Reviews in American History	22	4	1994-12-01T00:00:00Z	pp. 626-631	The Johns Hopkins University Press	brv	Home to Work: Motherhood and the Politics of Industrial Homework in the United States|Eileen Boris		
10.2307/2703361	10.2307/2703361	In the Beginning There was Mcadoo	Michael E. Parrish	Reviews in American History	22	1	1994-03-01T00:00:00Z	pp. 143-148	The Johns Hopkins University Press	brv	The New Dealers: Power Politics in the Age of Roosevelt|Jordan A. Schwarz		
10.2307/2702700	10.2307/2702700	The Supreme Court in the Current of Legal Thought	Richard L. Aynes	Reviews in American History	23	2	1995-06-01T00:00:00Z	pp. 290-295	The Johns Hopkins University Press	brv	A History of the Supreme Court|Bernard Schwartz, Main Currents in American Legal Thought|Bernard Schwartz		
10.2307/30031036	10.2307/30031036	The "New Institutionalism" and the Racial Divide	Alice O'Connor	Reviews in American History	29	1	2001-03-01T00:00:00Z	pp. 111-118	The Johns Hopkins University Press	brv	Shifting the Color Line: Race and the American Welfare State|Robert C. Lieberman		
10.2307/30031196	10.2307/30031196	The Price of Revolution	William M. Fowler, Jr.	Reviews in American History	28	4	2000-12-01T00:00:00Z	pp. 513-517	The Johns Hopkins University Press	brv	In Irons: Britain's Naval Supremacy and the American Revolutionary Economy|Richard Buel, Jr.		
10.2307/2703410	10.2307/2703410	The Power of Women's Networks	Kathleen D. McCarthy	Reviews in American History	21	4	1993-12-01T00:00:00Z	pp. 666-670	The Johns Hopkins University Press	brv	Protecting Soldiers and Mothers: The Political Origins of Social Policy in the United States|Theda Skocpol		
10.2307/2702875	10.2307/2702875	The Past is Political: The Struggle for Gender Equality in the Workplace	Ronald Edsforth	Reviews in American History	20	4	1992-12-01T00:00:00Z	pp. 555-560	The Johns Hopkins University Press	brv	Dishing it Out: Waitresses and their Unions in the Twentieth Century.|Dorothy Sue Cobble, Feminism in the Labor Movement: Women and Auto Workers, 1935-1975.|Nancy F. Gabin		
10.2307/30031009	10.2307/30031009	Collecting Ourselves: A Field Guide to the Culture of American Ornithology	Eliza McFeely	Reviews in American History	27	1	1999-03-01T00:00:00Z	pp. 98-104	The Johns Hopkins University Press	brv	A Passion for Birds: American Ornithology after Audubon|Mark V. Barrow Jr.		
10.2307/2703417	10.2307/2703417	Providing for the Common Defense	Michal R. Belknap	Reviews in American History	21	4	1993-12-01T00:00:00Z	pp. 703-709	The Johns Hopkins University Press	brv	The United States Military under the Constitution of the United States, 1789-1989|Richard H. Kohn		
10.2307/2703270	10.2307/2703270	Men, Women, and Politics in the Nineteenth and Twentieth Centuries	Mark Lawrence Kornbluh	Reviews in American History	20	1	1992-03-01T00:00:00Z	pp. 72-77	The Johns Hopkins University Press	brv	The Moral Frameworks of Public Life: Gender, Politics, and the State in Rural New York, 1870-1930|Paula Baker		
10.2307/2702987	10.2307/2702987	Soulville in Seattle: African Americans, the City, and the Paradox of the American Dream	Waldo E. Martin, Jr.	Reviews in American History	23	4	1995-12-01T00:00:00Z	pp. 643-649	The Johns Hopkins University Press	brv	The Forging of a Black Community: Seattle's Central District from 1870 Through the Civil Rights Era|Quintard Taylor		
10.2307/2703025	10.2307/2703025	The Undersecretary General	Julia Kirk Blackwelder	Reviews in American History	22	3	1994-09-01T00:00:00Z	pp. 486-490	The Johns Hopkins University Press	brv	Ralph Bunche: An American Life|Brian Urquhart		
10.2307/30030958	10.2307/30030958	Victorian Vice	Patrick J. Kelly	Reviews in American History	26	4	1998-12-01T00:00:00Z	pp. 717-724	The Johns Hopkins University Press	brv	Imperiled Innocents: Anthony Comstock and Family Reproduction in Victorian America|Nicola Beisel		
10.2307/30030987	10.2307/30030987	The City That Workers Built	Max Page, Eve Weinbaum	Reviews in American History	29	3	2001-09-01T00:00:00Z	pp. 433-440	The Johns Hopkins University Press	brv	Working-Class New York: Life and Labor since World War II|Joshua Freeman		
10.2307/2703331	10.2307/2703331	"A Tremor in the Middle of the Iceberg--From a Stone that the Builders Rejected": Black and White in Mississippi	David Chalmers	Reviews in American History	23	3	1995-09-01T00:00:00Z	pp. 535-544	The Johns Hopkins University Press	brv	Like a Holy Crusade: Mississippi 1964--The Turning of the Civil Rights Movement in America|Nicolaus Mills, Local People: The Struggle for Civil Rights in Mississippi|John Dittmer, I've Got the Light of Freedom: The Organizing Tradition and the Mississippi Freedom Struggle|Charles M. Payne, And Gently He Shall Lead Them: Robert Parris Moses and Civil Rights in Mississippi|Eric R. Burner, This Little Light of Mine: The Life of Fannie Lou Hamer|Kay Mills, We are not Afraid: The Story of Goodman, Schwerner, and Chaney and the Civil Rights Campaign for Mississippi|Seth Cagin;Philip Dray, Terror in the Night: The Klan's Campaign Against the Jews|Jack Nelson, Of Long Memory: Mississippi and the Murder of Medgar Evers|Adam Nossiter, Freedom Summer|Doug McAdam		
10.2307/2702978	10.2307/2702978	Money and that Man from Monticello	Joseph J. Ellis	Reviews in American History	23	4	1995-12-01T00:00:00Z	pp. 588-592	The Johns Hopkins University Press	brv	Principle and Interest: Thomas Jefferson and the Problem of Debt|Herbert E. Sloan		
10.2307/2702790	10.2307/2702790	Engineers' Fugue	David B. Sicilia	Reviews in American History	21	3	1993-09-01T00:00:00Z	pp. 507-513	The Johns Hopkins University Press	brv	Steinmetz: Engineer and Socialist|Ronald R. Kline, Alexanderson: Pioneer in American Electrical Engineering|James E. Brittain		
10.2307/2702710	10.2307/2702710	Economic Change in Recent Times: Deregulation from the Business Executive's Perspective	K. Austin Kerr	Reviews in American History	23	2	1995-06-01T00:00:00Z	pp. 348-353	The Johns Hopkins University Press	brv	Contrived Competition: Regulation and Deregulation in America|Richard H. K. Vietor		
10.2307/2703017	10.2307/2703017	Hartz or Mind in American Political Thought	Michael Perman	Reviews in American History	22	3	1994-09-01T00:00:00Z	pp. 437-441	The Johns Hopkins University Press	brv	The Lincoln Persuasion: Remaking American Liberalism|J. David Greenstone		
10.2307/2703237	10.2307/2703237	The Wisconsin Idea: An Italian Perspective	Walter Nugent	Reviews in American History	23	1	1995-03-01T00:00:00Z	pp. 64-67	The Johns Hopkins University Press	brv	Beyond Politics: The Political-Institutional Crisis in the Late-Nineteenth-and Early_Twentieth-Century United States|Raffaella Baritono		
10.2307/30030649	10.2307/30030649	Early America Confronts Arabian Deys and Nights	David Grimsted	Reviews in American History	24	2	1996-06-01T00:00:00Z	pp. 226-231	The Johns Hopkins University Press	brv	The Crescent Obscured: The United States and the Muslim World, 1776-1815|Robert J. Allison		
10.2307/2703212	10.2307/2703212	Does Antitrust Matter? A Comparative History of Antitrust Policy and the Evolving Corporation in Britain and the United States	Robert F. Himmelberg	Reviews in American History	21	2	1993-06-01T00:00:00Z	pp. 273-278	The Johns Hopkins University Press	brv	Regulating Big Business: Antitrust in Great Britain and America 1880-1990|Tony Freyer		
10.2307/2702879	10.2307/2702879	The Next Agenda in American Ethnic History	Kenneth L. Kusmer	Reviews in American History	20	4	1992-12-01T00:00:00Z	pp. 580-584	The Johns Hopkins University Press	brv	From "Melting Pot" to Multiculturalism: The Evolution of Ethnic Relations in the United States and Canada.|Valeria Gennaro Lerda		
10.2307/30030783	10.2307/30030783	American Gulag	James R. Grossman	Reviews in American History	25	2	1997-06-01T00:00:00Z	pp. 270-275	The Johns Hopkins University Press	brv	Twice the Work of Free Labor: The Political Economy of Convict Labor in the New South|Alex Lichtenstein, "Worse than Slavery": Parchman Farm and the Ordeal of Jim Crow Justice|David Oshinsky		
10.2307/2702702	10.2307/2702702	Of Flies and Men	Steven J. Novak	Reviews in American History	23	2	1995-06-01T00:00:00Z	pp. 302-306	The Johns Hopkins University Press	brv	Lords of the Fly: Drosophila Genetics and the Experimental Life|Robert E. Kohler		
10.2307/30031111	10.2307/30031111	Neither Pure nor Simple	Walter Licht	Reviews in American History	27	4	1999-12-01T00:00:00Z	pp. 610-617	The Johns Hopkins University Press	brv	A Living Wage: American Workers and the Making of Consumer Society|Lawrence Glickman, Pure and Simple Politics: The American Federation of Labor and Political Activism, 1881-1917|Julie Greene		
10.2307/30030677	10.2307/30030677	Jefferson and Madison: Again	Robert E. Shalhope	Reviews in American History	24	3	1996-09-01T00:00:00Z	pp. 401-406	The Johns Hopkins University Press	brv	The Inner Jefferson: Portrait of a Grieving Optimist|Andrew Burstein, The Sacred Fire of Liberty: James Madison and the Founding of the Federal Republic|Lance Banning		
10.2307/2703002	10.2307/2703002	Cold War Sources: Joseph Alsop and Vietnam	James L. Baughman	Reviews in American History	23	4	1995-12-01T00:00:00Z	pp. 734-738	The Johns Hopkins University Press	brv	Paper Soldiers: The American Press and the Vietnam War|Clarence R. Wyatt, Joe Alsop's Cold War: A Study of Journalistic Influence and Intrigue|Edwin M. Yoder, Jr.		
10.2307/30031055	10.2307/30031055	Rebels with Causes, Now and Then	Robert E. Bonner	Reviews in American History	27	2	1999-06-01T00:00:00Z	pp. 234-242	The Johns Hopkins University Press	brv	Confederates in the Attic: Dispatches from the Unfinished Civil War|Tony Horwitz, The Confederate War: How Popular Will, Nationalism, and Military Strategy Could Not Stave off Defeat|Gary W. Gallagher		
10.2307/30031100	10.2307/30031100	The Forgotten Clinton	Carol Sheriff	Reviews in American History	27	4	1999-12-01T00:00:00Z	pp. 534-540	The Johns Hopkins University Press	brv	The Birth of Empire: DeWitt Clinton and the American Experience, 1769-1828|Evan Cornog		
10.2307/30031256	10.2307/30031256	Skeletons, and Other Things, in the Closet	Steven Conn	Reviews in American History	29	4	2001-12-01T00:00:00Z	pp. 597-603	The Johns Hopkins University Press	brv	Stuffed Animals and Pickled Heads: The Culture and Evolution of Natural History Museums|Stephen T. Asma		
10.2307/30031059	10.2307/30031059	Cleaning up Our Act: Germ Consciousness in America	Martin V. Melosi	Reviews in American History	27	2	1999-06-01T00:00:00Z	pp. 259-266	The Johns Hopkins University Press	brv	The Gospel of Germs: Men, Women, and the Microbe in American Life|Nancy Tomes		
10.2307/2703235	10.2307/2703235	New Insights on Old Issues	Michael V. Namorato	Reviews in American History	23	1	1995-03-01T00:00:00Z	pp. 51-57	The Johns Hopkins University Press	brv	The Course of Industrial Decline: The Boott Cotton Mills of Lowell, Massachusetts, 1835-1955|Laurence F. Gross, The Fulton Bag and Cotton Mills Strike of 1914-1915|Gary M. Fink, Creating the Modern South: Millhands and Managers in Dalton, Georgia, 1884-1984|Douglas Flamming		
10.2307/2703230	10.2307/2703230	Coercion Had its Limits	Alex Lichtenstein	Reviews in American History	23	1	1995-03-01T00:00:00Z	pp. 20-25	The Johns Hopkins University Press	brv	Bond of Iron: Master and Slave at Buffalo Forge|Charles B. Dew		
10.2307/30030954	10.2307/30030954	Out of the Shadows	Robert Twombly	Reviews in American History	26	4	1998-12-01T00:00:00Z	pp. 693-698	The Johns Hopkins University Press	brv	Country Park & City: The Architecture and Life of Calvert Vaux|Francis R. Kowsky		
10.2307/30031259	10.2307/30031259	We Are All New Western Historians Now	Karl Jacoby	Reviews in American History	29	4	2001-12-01T00:00:00Z	pp. 614-620	The Johns Hopkins University Press	brv	Into the West: The Story of Its People|Walter Nugent, Religion in the Modern American West|Ferenc Morton Szasz		
10.2307/30031061	10.2307/30031061	America's Once Generous Welfare State	Michael B. Katz	Reviews in American History	27	2	1999-06-01T00:00:00Z	pp. 275-281	The Johns Hopkins University Press	brv	Bold Relief: Institutional Politics and the Origins of Modern Social Policy|Edwin Amenta		
10.2307/2702704	10.2307/2702704	The Longest Day Turns Fifty	Raymond A. Callahan	Reviews in American History	23	2	1995-06-01T00:00:00Z	pp. 313-316	The Johns Hopkins University Press	brv	D-Day, June 6, 1944: The Climactic Battle of World War II|Stephen E. Ambrose, D-Day: Piercing the Atlantic Wall|Robert J. Kershaw		
10.2307/2703092	10.2307/2703092	New Wine in Old Wineskins	David D. Hall	Reviews in American History	20	2	1992-06-01T00:00:00Z	pp. 145-150	The Johns Hopkins University Press	brv	The Long Argument: English Puritanism and the Shaping of New England Culture, 1570-1700|Stephen Foster, American Puritanism and the Defense of Mourning: Religion, Grief, and Ethnology in Mary White Rowlandson's Captivity Narrative|Mitchell Robert Breitwieser		
10.2307/2702693	10.2307/2702693	But Which Thousand Words?	George H. Roeder, Jr.	Reviews in American History	23	2	1995-06-01T00:00:00Z	pp. 250-255	The Johns Hopkins University Press	brv	American Iconology: New Approaches to Nineteenth-Century Art and Literature|David C. Miller, Contesting Images: Photography and the World's Columbian Exposition|Julie K. Brown		
10.2307/30031227	10.2307/30031227	Many Modernisms	James Gilbert	Reviews in American History	29	2	2001-06-01T00:00:00Z	pp. 264-270	The Johns Hopkins University Press	brv	Body and Soul: The Making of American Modernism|Robert M. Crunden, American Moderns: Bohemian New York and the Creation of a New Century|Christine Stansell		
10.2307/30030694	10.2307/30030694	A Not-So-Secret Agenda	Robert Shaffer	Reviews in American History	24	3	1996-09-01T00:00:00Z	pp. 500-506	The Johns Hopkins University Press	brv	The Secret World of American Communism|Harvey Klehr;John Earl Haynes;Fridrikh Igorevich Firsove		
10.2307/30031043	10.2307/30031043	Race Riot Redux: William M. Tuttle, Jr. and the Study of Racial Violence	Dominic J. Capeci Jr.	Reviews in American History	29	1	2001-03-01T00:00:00Z	pp. 165-181	The Johns Hopkins University Press	brv	Race Riot: Chicago in the Red Summer of 1919|William M. Tuttle Jr.		
10.2307/30031211	10.2307/30031211	Making Vietnam History	Joseph J. Ellis	Reviews in American History	28	4	2000-12-01T00:00:00Z	pp. 625-629	The Johns Hopkins University Press	brv	American Tragedy: Kennedy, Johnson, and the Origins of the Vietnam War|David Kaiser		
10.2307/2703208	10.2307/2703208	For the Love of Uncle	William Deverell	Reviews in American History	21	2	1993-06-01T00:00:00Z	pp. 247-251	The Johns Hopkins University Press	brv	Henry E. Huntington and the Creation of Southern California|William Friedricks		
10.2307/30030981	10.2307/30030981	Reviving the Reputation of Charles Eliot Norton	Mark Ernest Rennella	Reviews in American History	29	3	2001-09-01T00:00:00Z	pp. 388-394	The Johns Hopkins University Press	brv	The Liberal Education of Charles Eliot Norton|James Turner		
10.2307/30030745	10.2307/30030745	Jacksonianism and the Promise of Improvement	Daniel Walker Howe	Reviews in American History	25	1	1997-03-01T00:00:00Z	pp. 58-62	The Johns Hopkins University Press	brv	The Jacksonian Promise: America, 1815-1840|Daniel Feller		
10.2307/30030789	10.2307/30030789	Slouching through the Great Depression: Kevin Starr and the California Dream Series	James N. Gregory	Reviews in American History	25	2	1997-06-01T00:00:00Z	pp. 306-311	The Johns Hopkins University Press	brv	Endangered Dreams: The Great Depression in California|Kevin Starr		
10.2307/2703215	10.2307/2703215	Toward the New South: Dilemmas of Southern Reform before the Second Reconstruction	Stewart Burns	Reviews in American History	21	2	1993-06-01T00:00:00Z	pp. 291-296	The Johns Hopkins University Press	brv	Howard Kester and the Struggle for Social Justice in the South, 1904-77|Robert F. Martin, Simple Decency and Common Sense: The Southern Conference Movement, 1938-1963|Linda Reed		
10.2307/2703169	10.2307/2703169	Vietnam Postmortems	James S. Olson	Reviews in American History	20	3	1992-09-01T00:00:00Z	pp. 421-425	The Johns Hopkins University Press	brv	The Debate Over Vietnam|David W. Levy, George Ball, Vietnam, and the Rethinking of Containment|David L. Di Leo		
10.2307/30030959	10.2307/30030959	The Business of American Business Is War	Matthew M. Oyos	Reviews in American History	26	4	1998-12-01T00:00:00Z	pp. 725-730	The Johns Hopkins University Press	brv	Mobilizing for Modern War: The Political Economy of American Warfare, 1865-1919|Paul A. C. Koistinen		
10.2307/30030632	10.2307/30030632	A Most Impressive Progressive	Lois Scharf	Reviews in American History	24	1	1996-03-01T00:00:00Z	pp. 120-125	The Johns Hopkins University Press	brv	Florence Kelley and the Nation's Work: The Rise of Women's Political Culture, 1830-1900|Kathryn Kish Sklar		
10.2307/30030779	10.2307/30030779	A New Take on American Violence?	Roger Lane	Reviews in American History	25	2	1997-06-01T00:00:00Z	pp. 248-252	The Johns Hopkins University Press	brv	Violent Land: Single Men and Social Disorder from the Frontier to the Inner City|David T. Courtwright		
10.2307/2702881	10.2307/2702881	Lee Benson and the Concept of Jacksonian Democracy	Daniel Feller	Reviews in American History	20	4	1992-12-01T00:00:00Z	pp. 591-601	The Johns Hopkins University Press	brv	The Concept of Jacksonian Democracy: New York as a Test Case.|Lee Benson		
10.2307/30031034	10.2307/30031034	The Grifter	Peter A. Coclanis	Reviews in American History	29	1	2001-03-01T00:00:00Z	pp. 98-102	The Johns Hopkins University Press	brv	Black Judas: William Hannibal Thomas and the American Negro|John David Smith		
10.2307/2702860	10.2307/2702860	Communities in Peril: Native Americans of Nineteenth-Century Kansas and Nebraska	Catherine Price	Reviews in American History	20	4	1992-12-01T00:00:00Z	pp. 459-464	The Johns Hopkins University Press	brv	The Enduring Indians of Kansas: A Century and a Half of Acculturation.|Joseph Herring, Pawnee Passage, 1870-1875.|Martha Royce Blaine		
10.2307/30030696	10.2307/30030696	Reshaping Our Sense of the Past: The Cold War and Détente Reappraised	Mike Sewell	Reviews in American History	24	3	1996-09-01T00:00:00Z	pp. 513-518	The Johns Hopkins University Press	brv	The Fifty Years War: The United States and the Soviet Union in World Politics, 1941-1991|Richard Crockatt, The Making of Détente: Soviet-American Relations in the Shadow of Vietnam|Keith L. Nelson		
10.2307/2703151	10.2307/2703151	A Court of its Time: The Marshall Court Revised	Tony Freyer	Reviews in American History	20	3	1992-09-01T00:00:00Z	pp. 313-318	The Johns Hopkins University Press	brv	The Marshall Court and Cultural Change, 1815-1835|G. Edward White		
10.2307/30030750	10.2307/30030750	The Pitfalls of Comparative Context: Deweyan Democracy in Transatlantic Perspective	Stephen G. Alter	Reviews in American History	25	1	1997-03-01T00:00:00Z	pp. 89-94	The Johns Hopkins University Press	brv	John Dewey and the High Tide of American Liberalism|Alan Ryan		
10.2307/2703264	10.2307/2703264	Association Forever: A New Look at the Fourier Movement	Paul Boyer	Reviews in American History	20	1	1992-03-01T00:00:00Z	pp. 35-40	The Johns Hopkins University Press	brv	The Utopian Alternative: Fourierism in Nineteenth-Century America|Carl J. Guarneri		
10.2307/30031261	10.2307/30031261	Battling over the Boundaries of the American Electorate	Reeve Huston	Reviews in American History	29	4	2001-12-01T00:00:00Z	pp. 628-634	The Johns Hopkins University Press	brv	The Right to Vote: The Contested History of Democracy in the United States|Alexander Keyssar		
10.2307/2702687	10.2307/2702687	There's no Place Like Rome: American Protestant Fascination with Catholicism	Paula Kane	Reviews in American History	23	2	1995-06-01T00:00:00Z	pp. 212-218	The Johns Hopkins University Press	brv	Roads to Rome: The Antebellum Protestant Encounter with Catholicism|Jenny Franchot		
10.2307/2703233	10.2307/2703233	Secession Sanctified	Bertram Wyatt-Brown	Reviews in American History	23	1	1995-03-01T00:00:00Z	pp. 40-46	The Johns Hopkins University Press	brv	Gospel of Disunion: Religion and Separatism in the Antebellum South|Mitchell Snay		
10.2307/30031205	10.2307/30031205	Playing with the Big Boys	Harriet Hyman Alonso	Reviews in American History	28	4	2000-12-01T00:00:00Z	pp. 576-583	The Johns Hopkins University Press	brv	Becoming Citizens: The Emergence and Development of the California Women's Movement, 1880-1911|Gayle Gullett, Disloyal Mothers and Scurrilous Citizens: Women and Subversion during World War I|Kathleen Kennedy		
10.2307/2703263	10.2307/2703263	Art and Ideology in Frontier Missouri: Or, are George Caleb Bingham's Jolly Flatboatmen Really Happy Whigs?	Karal Ann Marling	Reviews in American History	20	1	1992-03-01T00:00:00Z	pp. 30-34	The Johns Hopkins University Press	brv	The Painting and Politics of George Caleb Bingham|Nancy Rash		
10.2307/30030775	10.2307/30030775	Doing Biography Naturally	Lawrence Buell	Reviews in American History	25	2	1997-06-01T00:00:00Z	pp. 227-231	The Johns Hopkins University Press	brv	The Natures of John and William Bartram|Thomas P. Slaughter		
10.2307/30030813	10.2307/30030813	Habeas Corpus: Death in Nineteenth-Century America	Tamara Plakins Thornton	Reviews in American History	25	3	1997-09-01T00:00:00Z	pp. 433-438	The Johns Hopkins University Press	brv	The Sacred Remains: American Attitudes toward Death, 1799-1883|Gary Laderman		
10.2307/2703168	10.2307/2703168	No Good Guys, No Winners	Elaine Tyler May	Reviews in American History	20	3	1992-09-01T00:00:00Z	pp. 416-420	The Johns Hopkins University Press	brv	The Cruel Peace: Everyday Life and the Cold War|Fred Inglis		
10.2307/30030998	10.2307/30030998	Ich Bin Ein Indian	Jill Lepore	Reviews in American History	27	1	1999-03-01T00:00:00Z	pp. 22-27	The Johns Hopkins University Press	brv	Les Sauvages Américains: Representations of Native Americans in French and English Colonial Literature|Gordon M. Sayre		
10.2307/30031242	10.2307/30031242	Listening for God in America	Jon Butler	Reviews in American History	29	4	2001-12-01T00:00:00Z	pp. 497-501	The Johns Hopkins University Press	brv	Hearing Things: Religion, Illusion, and the American Enlightenment|Leigh Eric Schmidt		
10.2307/30031000	10.2307/30031000	Redressing Lord Cornbury: Gender, Transatlantic Gossip, and Political Culture in Colonial British America	Karin Wulf	Reviews in American History	27	1	1999-03-01T00:00:00Z	pp. 33-40	The Johns Hopkins University Press	brv	The Lord Cornbury Scandal: The Politics of Reputation in British America|Patricia Bonomi		
10.2307/30030920	10.2307/30030920	Festive Nationalism and Antiparty Partyism	Rosemarie Zagarri	Reviews in American History	26	3	1998-09-01T00:00:00Z	pp. 504-509	The Johns Hopkins University Press	brv	Parades and the Politics of the Street: Festive Culture in the Early American Republic|Simon P. Newman, Celebrating the Fourth: Independence Day and the Rites of Nationalism in the Early Republic|Len Travers, In the Midst of Perpetual Fetes: The Making of American Nationalism, 1776-1820|David Waldstreicher		
10.2307/30030679	10.2307/30030679	Race, Blood, and Gender in Southern Law	Norma Basch	Reviews in American History	24	3	1996-09-01T00:00:00Z	pp. 412-417	The Johns Hopkins University Press	brv	Reconstructing the Household: Families, Sex, and the Law in the Nineteenth-Century South|Peter W. Bardaglio		
10.2307/2703013	10.2307/2703013	Republicanism, Sectionalism, and Union: Political Development in the Early Republic	Peter S. Onuf	Reviews in American History	22	3	1994-09-01T00:00:00Z	pp. 418-423	The Johns Hopkins University Press	brv	George Clinton: Yeoman Politician of the New Republic|John P. Kaminski, American Politics in the Early Republic: The New Nation in Crisis|James Roger Sharp		
10.2307/2703262	10.2307/2703262	Madisonian Limitations	Charles A. Lofgren	Reviews in American History	20	1	1992-03-01T00:00:00Z	pp. 21-29	The Johns Hopkins University Press	brv	Private Property and the Limits of American Constitutionalism: The Madisonian Framework and its Legacy|Jennifer Nedelsky		
10.2307/2702825	10.2307/2702825	Consensus be Damned!	H. W. Brands	Reviews in American History	22	4	1994-12-01T00:00:00Z	pp. 717-724	The Johns Hopkins University Press	brv	The Cambridge History of American Foreign Relations|Warren I. Cohen, The Creation of a Republican Empire, 1776-1865|Bradford Perkins, The American Search for Opportunity, 1865-1913|Walter LaFeber, The Globalizing of America, 1913-1945|Akira Iriye, America in the Age of Soviet Power, 1945-1991|Warren I. Cohen		
10.2307/30030977	10.2307/30030977	The New Black Intellectual History	Patrick Rael	Reviews in American History	29	3	2001-09-01T00:00:00Z	pp. 357-367	The Johns Hopkins University Press	brv	The White Image in the Black Mind: African-American Ideas about White People, 1830-1925|Mia Bay		
10.2307/30030857	10.2307/30030857	The Urban Crisis as History	Kenneth L. Kusmer	Reviews in American History	25	4	1997-12-01T00:00:00Z	pp. 667-673	The Johns Hopkins University Press	brv	The Origins of the Urban Crisis: Race and Inequality in Postwar Detroit|Thomas J. Sugrue, Between Justice and Beauty: Race, Planning, and the Failure of Urban Policy in Washington, D.C.|Howard Gillette Jr.		
10.2307/30030728	10.2307/30030728	TVA on the Mekong: LBJ, the New Deal, and the Tragedy of Vietnam	Michael Schaller	Reviews in American History	24	4	1996-12-01T00:00:00Z	pp. 692-694	The Johns Hopkins University Press	brv	Pay Any Price: Lyndon Johnson and the Wars for Vietnam|Lloyd C. Gardner		
10.2307/2703354	10.2307/2703354	Life in the Jungle and Getting Work in the City of Brotherly Love	Daniel Cornford	Reviews in American History	22	1	1994-03-01T00:00:00Z	pp. 102-107	The Johns Hopkins University Press	brv	Pride in the Jungle: Community and Everyday Life in Back of the Yards Chicago|Thomas J. Jablonsky, Getting Work: Philadelphia, 1840-1950|Walter Licht		
10.2307/30031163	10.2307/30031163	Mass Wasteland	Chris Rasmussen	Reviews in American History	28	2	2000-06-01T00:00:00Z	pp. 309-317	The Johns Hopkins University Press	brv	American Culture, American Tastes: Social Change and the Twentieth Century|Michael Kammen		
10.2307/2702688	10.2307/2702688	The United States of Jessie Benton Frémont: Corresponding with the Nation	Susan Lee Johnson	Reviews in American History	23	2	1995-06-01T00:00:00Z	pp. 219-225	The Johns Hopkins University Press	brv	The Letters of Jessie Benton Frémont|Pamela Herr;Mary Lee Spence		
10.2307/2702981	10.2307/2702981	Angel of Light: Interpreting John Brown	William E. Cain	Reviews in American History	23	4	1995-12-01T00:00:00Z	pp. 606-611	The Johns Hopkins University Press	brv	His Soul Goes Marching on: Responses to John Brown and the Harpers Ferry Raid|Paul Finkelman		
10.2307/2703158	10.2307/2703158	Group Portrait with Lady	Robert Gregg	Reviews in American History	20	3	1992-09-01T00:00:00Z	pp. 354-359	The Johns Hopkins University Press	brv	The Great Migration in Historical Perspective: New Dimensions of Race, Class and Gender|Joe William Trotter, Jr.		
10.2307/30031129	10.2307/30031129	The Octopus Transformed: Big Business and American Culture	Regina Lee Blaszczyk	Reviews in American History	28	1	2000-03-01T00:00:00Z	pp. 69-78	The Johns Hopkins University Press	brv	Creating the Corporate Soul: The Rise of Public Relations and Corporate Imagery in American Big Business|Roland Marchand		
