id	doi	title	author	journaltitle	volume	issue	pubdate	pagerange	publisher	type	reviewed-work	abstract
10.2307/2164768	10.2307/2164768	Collected Essays		The American Historical Review	97	1	1992-02-01T00:00:00Z	pp. 323-331	American Historical Association, Oxford University Press	fla			
10.2307/4136605	10.2307/4136605	The Foreign Policy of the Calorie	Nick Cullather	The American Historical Review	112	2	2007-04-01T00:00:00Z	pp. 337-364	American Historical Association, Oxford University Press	fla			
10.1086/ahr.111.2.619b	10.1086/ahr.111.2.619b	Reviews	Lynn Rapaport	The American Historical Review	111	2	2006-04-01T00:00:00Z	pp. 619-620	American Historical Association, Oxford University Press	fla			
10.2307/2168602	10.2307/2168602	Native Americans, New Voices: American Indian History, 1895-1995	R. David Edmunds	The American Historical Review	100	3	1995-06-01T00:00:00Z	pp. 717-740	American Historical Association, Oxford University Press	fla			
10.2307/2652030	10.2307/2652030	The Threads of Class at La Virgen: Misrepresentation and Identity at a Mexican Textile Mill, 1918-1935	Christopher R. Boyer	The American Historical Review	105	5	2000-12-01T00:00:00Z	pp. 1576-1598	American Historical Association, Oxford University Press	fla			
10.1086/ahr.111.1.289	10.1086/ahr.111.1.289	Documents and Bibliographies		The American Historical Review	111	1	2006-02-01T00:00:00Z	pp. 289-290	American Historical Association, Oxford University Press	fla			
10.1086/530926	10.1086/530926	Collected Essays		The American Historical Review	109	4	2004-10-01T00:00:00Z	pp. 1350-1354	American Historical Association, Oxford University Press	fla			
10.2307/2169632	10.2307/2169632	War Stories: The Search for a Usable Past in the Federal Republic of Germany	Robert G. Moeller	The American Historical Review	101	4	1996-10-01T00:00:00Z	pp. 1008-1048	American Historical Association, Oxford University Press	fla			
10.2307/2170179	10.2307/2170179	The Social Nation and Its Futures: English Liberalism and Polish Nationalism in Late Nineteenth-Century Warsaw	Brian A. Porter	The American Historical Review	101	5	1996-12-01T00:00:00Z	pp. 1470-1492	American Historical Association, Oxford University Press	fla			
10.1086/532094	10.1086/532094	The Dissolution of the British Empire in the Era of Vietnam	Wm. Roger Louis	The American Historical Review	107	1	2002-02-01T00:00:00Z	pp. 1-25	American Historical Association, Oxford University Press	fla			
10.2307/2692950	10.2307/2692950	On Political Citizenship in Nineteenth-Century Latin America	Hilda Sabato	The American Historical Review	106	4	2001-10-01T00:00:00Z	pp. 1290-1315	American Historical Association, Oxford University Press	fla			
10.2307/2651811	10.2307/2651811	Consigning the Twentieth Century to History: Alternative Narratives for the Modern Era	Charles S. Maier	The American Historical Review	105	3	2000-06-01T00:00:00Z	pp. 807-831	American Historical Association, Oxford University Press	fla			
10.1086/ahr.111.3.944	10.1086/ahr.111.3.944	Other Books Received		The American Historical Review	111	3	2006-06-01T00:00:00Z	pp. 944-949	American Historical Association, Oxford University Press	fla			
10.2307/2171718	10.2307/2171718	Errata: Reviews of Books		The American Historical Review	102	3	1997-06-01T00:00:00Z	p. 967	American Historical Association, Oxford University Press	fla			
10.2307/2167283	10.2307/2167283	Why is There so Much Conservatism in the United States and Why Do So Few Historians Know Anything about It	Leo P. Ribuffo	The American Historical Review	99	2	1994-04-01T00:00:00Z	pp. 438-449	American Historical Association, Oxford University Press	fla			
10.1086/530933	10.1086/530933	Sacred Sound and Sacred Substance: Church Bells and the Auditory Culture of Russian Villages during the Bolshevik Velikii Perelom	Richard L. Hernandez	The American Historical Review	109	5	2004-12-01T00:00:00Z	pp. 1475-1504	American Historical Association, Oxford University Press	fla			
10.2307/2170626	10.2307/2170626	"Capacities and Modes of Thinking": Intellectual Engagements and Subaltern Hegemony in the Early History of Malagasy Christianity	Pier M. Larson	The American Historical Review	102	4	1997-10-01T00:00:00Z	pp. 969-1002	American Historical Association, Oxford University Press	fla			
10.2307/2171066	10.2307/2171066	The Trespass Speaks: White Masculinity and Colonial Breakdown	Warwick Anderson	The American Historical Review	102	5	1997-12-01T00:00:00Z	pp. 1343-1370	American Historical Association, Oxford University Press	fla			
10.2307/2650376	10.2307/2650376	A Virtual Nation: Greater Britain and the Imperial Legacy of the American Revolution	Eliga H. Gould	The American Historical Review	104	2	1999-04-01T00:00:00Z	pp. 476-489	American Historical Association, Oxford University Press	fla			
10.1086/533046	10.1086/533046	The Mercurial Nature and Abiding Power of Race: A Transnational Family Story	Martha Hodes	The American Historical Review	108	1	2003-02-01T00:00:00Z	pp. 84-118	American Historical Association, Oxford University Press	fla			
10.2307/30223047	10.2307/30223047	The Significance of the Trans-Appalachian Frontier in Atlantic History	François Furstenberg	The American Historical Review	113	3	2008-06-01T00:00:00Z	pp. 647-677	American Historical Association, Oxford University Press	fla			
10.2307/2168388	10.2307/2168388	Condottieri of the Pen: Journalists and the Public Sphere in Postrevolutionary France (1815-1850)	William M. Reddy	The American Historical Review	99	5	1994-12-01T00:00:00Z	pp. 1546-1570	American Historical Association, Oxford University Press	fla			
10.1086/ahr.111.2.336	10.1086/ahr.111.2.336	Race War and Nation in Caribbean Gran Colombia, Cartagena, 1810–1832	Marixa Lasso	The American Historical Review	111	2	2006-04-01T00:00:00Z	pp. 336-361	American Historical Association, Oxford University Press	fla			
10.1086/529780	10.1086/529780	Documents and Bibliographies		The American Historical Review	108	3	2003-06-01T00:00:00Z	pp. 966-967	American Historical Association, Oxford University Press	fla			
10.2307/2652036	10.2307/2652036	Kinship, Male Bonds, and Masculinity in Comparative Perspective	Robert A. Nye	The American Historical Review	105	5	2000-12-01T00:00:00Z	pp. 1656-1666	American Historical Association, Oxford University Press	fla			
10.1086/531505	10.1086/531505	Other Books Received		The American Historical Review	110	2	2005-04-01T00:00:00Z	pp. 608-617	American Historical Association, Oxford University Press	fla			
10.2307/2651808	10.2307/2651808	Taking Off the Cold War Lens: Visions of North-South Conflict during the Algerian War for Independence	Matthew Connelly	The American Historical Review	105	3	2000-06-01T00:00:00Z	pp. 739-769	American Historical Association, Oxford University Press	fla			
10.2307/2692739	10.2307/2692739	Sartorial Ideologies: From Homespun to Ready-Made	Michael Zakim	The American Historical Review	106	5	2001-12-01T00:00:00Z	pp. 1553-1586	American Historical Association, Oxford University Press	fla			
10.2307/2693171	10.2307/2693171	Erratum: Remembered Realms: Pierre Nora and French National Memory		The American Historical Review	106	4	2001-10-01T00:00:00Z	p. 1540	American Historical Association, Oxford University Press	fla			
10.2307/2167547	10.2307/2167547	The World's Oldest Debate? Prostitution and the State in Imperial Japan, 1900-1945	Sheldon Garon	The American Historical Review	98	3	1993-06-01T00:00:00Z	pp. 710-732	American Historical Association, Oxford University Press	fla			
10.1086/ahr.111.1.291	10.1086/ahr.111.1.291	Other Books Received		The American Historical Review	111	1	2006-02-01T00:00:00Z	pp. 291-295	American Historical Association, Oxford University Press	fla			
10.2307/2166829	10.2307/2166829	Collected Essays		The American Historical Review	98	4	1993-10-01T00:00:00Z	pp. 1358-1375	American Historical Association, Oxford University Press	fla			
10.1086/533044	10.1086/533044	Missing, Now Found in the Eighteenth Century: Weber's Protestant Capitalist	Margaret C. Jacob, Matthew Kadane	The American Historical Review	108	1	2003-02-01T00:00:00Z	pp. 20-49	American Historical Association, Oxford University Press	fla			
10.2307/4136608	10.2307/4136608	Western Masculinities in War and Peace	Robert A. Nye	The American Historical Review	112	2	2007-04-01T00:00:00Z	pp. 417-438	American Historical Association, Oxford University Press	fla			
10.1086/532095	10.1086/532095	Seeing Double: John Gerson, the Discernment of Spirits, and Joan of Arc	Dyan Elliott	The American Historical Review	107	1	2002-02-01T00:00:00Z	pp. 26-54	American Historical Association, Oxford University Press	fla			
10.1086/529786	10.1086/529786	Chiefs and Bureaucrats in the Making of Empire: A Drama from the Transkei, South Africa, October 1880	Clifton Crais	The American Historical Review	108	4	2003-10-01T00:00:00Z	pp. 1034-1056	American Historical Association, Oxford University Press	fla			
10.1086/529787	10.1086/529787	Introduction	Dror Wahrman	The American Historical Review	108	4	2003-10-01T00:00:00Z	pp. 1057-1060	American Historical Association, Oxford University Press	fla			
10.2307/2166841	10.2307/2166841	A New Look at Long-Term Trends in Wealth Inequality in the United States	Carole Shammas	The American Historical Review	98	2	1993-04-01T00:00:00Z	pp. 412-431	American Historical Association, Oxford University Press	fla			
10.1086/532098	10.1086/532098	An Unacknowledge Revolution Revisited	Elizabeth L. Eisenstein	The American Historical Review	107	1	2002-02-01T00:00:00Z	pp. 87-105	American Historical Association, Oxford University Press	fla			
10.2307/2170828	10.2307/2170828	A New Crowd Challenges the Agenda of the Old Guard in the NAACP, 1933-1941	Beth Tompkins Bates	The American Historical Review	102	2	1997-04-01T00:00:00Z	pp. 340-377	American Historical Association, Oxford University Press	fla			
10.2307/2651806	10.2307/2651806	Conspiracy Obsession in a Time of Revolution: French Elites and the Origins of the Terror, 1789-1792	Timothy Tackett	The American Historical Review	105	3	2000-06-01T00:00:00Z	pp. 691-713	American Historical Association, Oxford University Press	fla			
10.2307/2692948	10.2307/2692948	"Look on This Picture... And on This!" Nationalism, Localism, and Partisan Images of Otherness in the United States, 1787-1820	Andrew W. Robertson	The American Historical Review	106	4	2001-10-01T00:00:00Z	pp. 1263-1280	American Historical Association, Oxford University Press	fla			
10.1086/ahr.111.2.362	10.1086/ahr.111.2.362	The Disruptive Comforts of Drag: (Trans)Gender Performances among Prisoners of War in Russia, 1914–1920	Alon Rachamimov	The American Historical Review	111	2	2006-04-01T00:00:00Z	pp. 362-382	American Historical Association, Oxford University Press	fla			
10.1086/ahr.111.1.104	10.1086/ahr.111.1.104	Democracy Came Too Early: A Tentative Explanation for the Problem of American Homicide	Pieter Spierenburg	The American Historical Review	111	1	2006-02-01T00:00:00Z	pp. 104-114	American Historical Association, Oxford University Press	fla			
10.1086/529785	10.1086/529785	"A la Table de Magny": Nineteenth-Century French Men of Letters and the Sources of Modern Historical Thought	Jonathan Dewald	The American Historical Review	108	4	2003-10-01T00:00:00Z	pp. 1009-1033	American Historical Association, Oxford University Press	fla			
10.1086/532290	10.1086/532290	From Famine to Five Points: Lord Lansdowne's Irish Tenants Encounter North America's Most Notorious Slum	Tyler Anbinder	The American Historical Review	107	2	2002-04-01T00:00:00Z	pp. 351-387	American Historical Association, Oxford University Press	fla			
10.2307/4136005	10.2307/4136005	The Stateless as the Citizen's Other: A View from the United States	Linda K. Kerber	The American Historical Review	112	1	2007-02-01T00:00:00Z	pp. xvi+1-34	American Historical Association, Oxford University Press	fla			
10.1086/ahr.111.3.951b	10.1086/ahr.111.3.951b	Reviews	Gloria Chuku	The American Historical Review	111	3	2006-06-01T00:00:00Z	pp. 951-952	American Historical Association, Oxford University Press	fla			
10.2307/2652227	10.2307/2652227	The State in the Field: Official Knowledge and Truant Practices	Jane Caplan	The American Historical Review	106	1	2001-02-01T00:00:00Z	pp. 107-113	American Historical Association, Oxford University Press	fla			
10.2307/2169001	10.2307/2169001	Humanitarianism and the Pornography of Pain in Anglo-American Culture	Karen Halttunen	The American Historical Review	100	2	1995-04-01T00:00:00Z	pp. 303-334	American Historical Association, Oxford University Press	fla			
10.2307/40007098	10.2307/40007098	Agency and Diaspora in Atlantic History: Reassessing the African Contribution to Rice Cultivation in the Americas	David Eltis, Philip Morgan, David Richardson	The American Historical Review	112	5	2007-12-01T00:00:00Z	pp. 1329-1358	American Historical Association, Oxford University Press	fla			
10.1086/529784	10.1086/529784	From Scholarly Circles to Mass Movements: The Formation of Legal Communities in Islamic Societies	Nimrod Hurvitz	The American Historical Review	108	4	2003-10-01T00:00:00Z	pp. 985-1008	American Historical Association, Oxford University Press	fla			
10.1086/ahr.111.4.1067	10.1086/ahr.111.4.1067	Always Blame the Americans: Anti‐Americanism in Europe in the Twentieth Century	Jessica C. E. Gienow‐Hecht	The American Historical Review	111	4	2006-10-01T00:00:00Z	pp. 1067-1091	American Historical Association, Oxford University Press	fla			
10.1086/529965	10.1086/529965	Other Books Received		The American Historical Review	108	4	2003-10-01T00:00:00Z	pp. 1277-1284	American Historical Association, Oxford University Press	fla			
10.2307/2171508	10.2307/2171508	American Exceptionalism		The American Historical Review	102	3	1997-06-01T00:00:00Z	p. 748	American Historical Association, Oxford University Press	fla			
10.1086/ahr.111.3.950a	10.1086/ahr.111.3.950a	Articles	Eugene Clay	The American Historical Review	111	3	2006-06-01T00:00:00Z	p. 950	American Historical Association, Oxford University Press	fla			
10.2307/2651405	10.2307/2651405	Religion Makes a Difference: Clerical and Lay Cultures in the Courts of Northern Italy, 1000-1300	Maureen C. Miller	The American Historical Review	105	4	2000-10-01T00:00:00Z	pp. 1095-1130	American Historical Association, Oxford University Press	fla			
10.2307/2168202	10.2307/2168202	The Italian Renaissance in America	Edward Muir	The American Historical Review	100	4	1995-10-01T00:00:00Z	pp. 1095-1118	American Historical Association, Oxford University Press	fla			
10.2307/40006670	10.2307/40006670	Entangled Histories, Entangled Worlds: The English-Speaking Atlantic as a Spanish Periphery	Eliga H. Gould	The American Historical Review	112	3	2007-06-01T00:00:00Z	pp. 764-786	American Historical Association, Oxford University Press	fla			
10.2307/2650180	10.2307/2650180	New World, New Stars: Patriotic Astrology and the Invention of Indian and Creole Bodies in Colonial Spanish America, 1600-1650	Jorge Cañizares Esguerra	The American Historical Review	104	1	1999-02-01T00:00:00Z	pp. 33-68	American Historical Association, Oxford University Press	fla			
10.1086/ahr.110.4.1320	10.1086/ahr.110.4.1320			The American Historical Review	110	4	2005-10-01T00:00:00Z	p. 1320	American Historical Association, Oxford University Press	fla			
10.2307/2649776	10.2307/2649776	Race Culture: Recent Perspectives on the History of Eugenics	Frank Dikötter	The American Historical Review	103	2	1998-04-01T00:00:00Z	pp. 467-478	American Historical Association, Oxford University Press	fla			
10.1086/532287	10.1086/532287	Other Books Received		The American Historical Review	107	1	2002-02-01T00:00:00Z	pp. 332-339	American Historical Association, Oxford University Press	fla			
10.2307/2169631	10.2307/2169631	Beyond the Fatal Shore: Pastoral Squatting and the Occupation of Australia, 1826 to 1852	John C. Weaver	The American Historical Review	101	4	1996-10-01T00:00:00Z	pp. 981-1007	American Historical Association, Oxford University Press	fla			
10.1086/ahr.110.3.xiii	10.1086/ahr.110.3.xiii	In This Issue		The American Historical Review	110	3	2005-06-01T00:00:00Z	pp. xiii-xv	American Historical Association, Oxford University Press	fla			
10.1086/ahr.110.3.727	10.1086/ahr.110.3.727	From Bold Beginnings to an Uncertain Future: The Discipline of History and History Education	Robert Orrill, Linn Shapiro	The American Historical Review	110	3	2005-06-01T00:00:00Z	pp. 727-751	American Historical Association, Oxford University Press	fla			
10.2307/2171071	10.2307/2171071	No More Language Games: Words, Beliefs, and the Political Culture of Early Modern France	Jay M. Smith	The American Historical Review	102	5	1997-12-01T00:00:00Z	pp. 1413-1440	American Historical Association, Oxford University Press	fla			
10.1086/531114	10.1086/531114	Documents and Bibliographies		The American Historical Review	109	5	2004-12-01T00:00:00Z	pp. 1695-1696	American Historical Association, Oxford University Press	fla			
10.2307/2166602	10.2307/2166602	Response to "Economic Integration and the European International System in the Era of World War I"	Carl Strikwerda	The American Historical Review	98	4	1993-10-01T00:00:00Z	pp. 1138-1142	American Historical Association, Oxford University Press	fla			
10.1086/ahr.111.4.1092	10.1086/ahr.111.4.1092	America in Asian Eyes	Warren I. Cohen, Nancy Bernkopf Tucker	The American Historical Review	111	4	2006-10-01T00:00:00Z	pp. 1092-1119	American Historical Association, Oxford University Press	fla			
10.1086/ahr.111.5.1669	10.1086/ahr.111.5.1669	Articles	Peggy K. Liss	The American Historical Review	111	5	2006-12-01T00:00:00Z	p. 1669	American Historical Association, Oxford University Press	fla			
10.1086/529968	10.1086/529968	The Schoolman as Public Intellectual: Jean Gerson and the Late Medieval Tract	Daniel Hobbins	The American Historical Review	108	5	2003-12-01T00:00:00Z	pp. 1308-1337	American Historical Association, Oxford University Press	fla			
10.1086/ahr.111.1.75	10.1086/ahr.111.1.75	Introduction		The American Historical Review	111	1	2006-02-01T00:00:00Z	p. 75	American Historical Association, Oxford University Press	fla			
10.1086/ahr.111.3.660	10.1086/ahr.111.3.660	Tasting Empire: Chocolate and the European Internalization of Mesoamerican Aesthetics	Marcy Norton	The American Historical Review	111	3	2006-06-01T00:00:00Z	pp. 660-691	American Historical Association, Oxford University Press	fla			
10.2307/2167546	10.2307/2167546	Machine Dreams: Airmindedness and the Reinvention of Germany	Peter Fritzsche	The American Historical Review	98	3	1993-06-01T00:00:00Z	pp. 685-709	American Historical Association, Oxford University Press	fla			
10.2307/2652033	10.2307/2652033	The Fifth Relationship: Dangerous Friendships in the Confucian Context	Norman Kutcher	The American Historical Review	105	5	2000-12-01T00:00:00Z	pp. 1615-1629	American Historical Association, Oxford University Press	fla			
10.1086/530752	10.1086/530752	Japan's Global Claim to Asia and the World of Islam: Transnational Nationalism and World Power, 1900-1945	Selcuk Esenbel	The American Historical Review	109	4	2004-10-01T00:00:00Z	pp. 1140-1170	American Historical Association, Oxford University Press	fla			
10.2307/2169421	10.2307/2169421	Periodization in World History		The American Historical Review	101	3	1996-06-01T00:00:00Z	p. 748	American Historical Association, Oxford University Press	fla			
10.2307/2166597	10.2307/2166597	Victims of the Soviet Penal System in the Pre-War Years: A First Approach on the Basis of Archival Evidence	J. Arch Getty, Gábor T. Rittersporn, Viktor N. Zemskov	The American Historical Review	98	4	1993-10-01T00:00:00Z	pp. 1017-1049	American Historical Association, Oxford University Press	fla			
10.2307/2168773	10.2307/2168773	Remembering and Dismemberment: Crippled Children, Wounded Soldiers, and the Great War in Great Britain	Seth Koven	The American Historical Review	99	4	1994-10-01T00:00:00Z	pp. 1167-1202	American Historical Association, Oxford University Press	fla			
10.1086/533039	10.1086/533039	Collected Essays		The American Historical Review	107	5	2002-12-01T00:00:00Z	pp. 1687-1694	American Historical Association, Oxford University Press	fla			
10.2307/2164781	10.2307/2164781	August 1991 as Seen by a Moscow Historian, or the Fate of Medieval Studies in the Soviet Era	Yuri L. Bessmertny	The American Historical Review	97	3	1992-06-01T00:00:00Z	pp. 803-816	American Historical Association, Oxford University Press	fla			
10.1086/530749	10.1086/530749	Meat for the Multitudes: Market Culture in Paris, New York City, and Mexico City over the Long Nineteenth Century	Roger Horowitz, Jeffrey M. Pilcher, Sydney Watts	The American Historical Review	109	4	2004-10-01T00:00:00Z	pp. 1055-1083	American Historical Association, Oxford University Press	fla			
10.2307/2649562	10.2307/2649562	Feminism, Social Science, and the Meanings of Modernity: The Debate on the Origin of the Family in Europe and the United States, 1860-1914	Ann Taylor Allen	The American Historical Review	104	4	1999-10-01T00:00:00Z	pp. 1085-1113	American Historical Association, Oxford University Press	fla			
10.2307/2649774	10.2307/2649774	Colonialism and Human Rights, A Contradiction in Terms? The Case of France and West Africa, 1895-1914	Alice L. Conklin	The American Historical Review	103	2	1998-04-01T00:00:00Z	pp. 419-442	American Historical Association, Oxford University Press	fla			
10.2307/2650183	10.2307/2650183	Prostitutes in History: From Parables of Pornography to Metaphors of Modernity	Timothy J. Gilfoyle	The American Historical Review	104	1	1999-02-01T00:00:00Z	pp. 117-141	American Historical Association, Oxford University Press	fla			
10.2307/2652028	10.2307/2652028	Medieval Identity: A Sign and a Concept	Brigitte Miriam Bedos-Rezak	The American Historical Review	105	5	2000-12-01T00:00:00Z	pp. 1489-1533	American Historical Association, Oxford University Press	fla			
10.2307/2168390	10.2307/2168390	"Like Banquo's Ghost, It Will Not Down": The Race Question and the American Railroad Brotherhoods, 1880-1920	Eric Arnesen	The American Historical Review	99	5	1994-12-01T00:00:00Z	pp. 1601-1633	American Historical Association, Oxford University Press	fla			
10.2307/2170390	10.2307/2170390	Erratum: La venerabile superbia: Ortodossia e trasgressione nella vita di sour Francesca Farnese (1593-1651)		The American Historical Review	101	5	1996-12-01T00:00:00Z	p. 1689	American Historical Association, Oxford University Press	fla			
10.2307/4136006	10.2307/4136006	Independent Indians and the U.S.-Mexican War	Brian Delay	The American Historical Review	112	1	2007-02-01T00:00:00Z	pp. 35-68	American Historical Association, Oxford University Press	fla			
10.1086/529789	10.1086/529789	Christianity as Casualty and Chrysalis of Modernity: The Problem of Dechristianization in the French Revolution	Dale K. Van Kley	The American Historical Review	108	4	2003-10-01T00:00:00Z	pp. 1081-1104	American Historical Association, Oxford University Press	fla			
10.2307/40006666	10.2307/40006666	Clockwatchers and Stargazers: Time Discipline in Early Modern Berlin	Michael J. Sauter	The American Historical Review	112	3	2007-06-01T00:00:00Z	pp. 685-709	American Historical Association, Oxford University Press	fla			
10.2307/2166379	10.2307/2166379	Voyages	Frederic Wakeman, Jr.	The American Historical Review	98	1	1993-02-01T00:00:00Z	pp. 1-17	American Historical Association, Oxford University Press	fla			
10.1086/533236	10.1086/533236	Other Books Received		The American Historical Review	108	1	2003-02-01T00:00:00Z	pp. 322-326	American Historical Association, Oxford University Press	fla			
10.1086/ahr.110.4.1323	10.1086/ahr.110.4.1323		Andrew Zimmerman	The American Historical Review	110	4	2005-10-01T00:00:00Z	p. 1323	American Historical Association, Oxford University Press	fla			
10.2307/2170397	10.2307/2170397	Prescott's Paradigm: American Historical Scholarship and the Decline of Spain	Richard L. Kagan	The American Historical Review	101	2	1996-04-01T00:00:00Z	pp. 423-446	American Historical Association, Oxford University Press	fla			
10.1086/532856	10.1086/532856	A Response to "Beyond the Cultural Turn"	Patrick Brantlinger	The American Historical Review	107	5	2002-12-01T00:00:00Z	pp. 1500-1511	American Historical Association, Oxford University Press	fla			
10.2307/40007295	10.2307/40007295	Developing Inequality	Barbara Weinstein	The American Historical Review	113	1	2008-02-01T00:00:00Z	pp. 1-18	American Historical Association, Oxford University Press	fla			
10.2307/2649576	10.2307/2649576	The Morality of Economic History and the Immorality of Imperialism	Donna J. Guy	The American Historical Review	104	4	1999-10-01T00:00:00Z	pp. 1247-1252	American Historical Association, Oxford University Press	fla			
10.2307/2169227	10.2307/2169227	Baron's Machiavelli and Renaissance Republicanism	John M. Najemy	The American Historical Review	101	1	1996-02-01T00:00:00Z	pp. 119-129	American Historical Association, Oxford University Press	fla			
10.2307/2164538	10.2307/2164538	Social Insurance and Public Assistance: The Influence of Gender in Welfare Thought in the United States, 1890-1935	Linda Gordon	The American Historical Review	97	1	1992-02-01T00:00:00Z	pp. 19-54	American Historical Association, Oxford University Press	fla			
10.2307/2171713	10.2307/2171713	Collected Essays		The American Historical Review	102	3	1997-06-01T00:00:00Z	pp. 941-952	American Historical Association, Oxford University Press	fla			
10.2307/2651407	10.2307/2651407	Hallmarks of Humanism: Hygiene and Love of Homeland in Qajar Iran	Firoozeh Kashani-Sabet	The American Historical Review	105	4	2000-10-01T00:00:00Z	pp. 1171-1203	American Historical Association, Oxford University Press	fla			
10.1086/530335	10.1086/530335	How Does Social Capital Affect Women? Guilds and Communities in Early Modern Germany	Sheilagh Ogilvie	The American Historical Review	109	2	2004-04-01T00:00:00Z	pp. 325-359	American Historical Association, Oxford University Press	fla			
10.2307/2652437	10.2307/2652437	The American Revolution	Jack P. Greene	The American Historical Review	105	1	2000-02-01T00:00:00Z	pp. 93-102	American Historical Association, Oxford University Press	fla			
10.2307/2168199	10.2307/2168199	The World and the United States	Walter LaFeber	The American Historical Review	100	4	1995-10-01T00:00:00Z	pp. 1015-1033	American Historical Association, Oxford University Press	fla			
10.1086/531317	10.1086/531317	Assimilation and Racialism in Seventeenth and Eighteenth-Century French Colonial Policy	Saliha Belmessous	The American Historical Review	110	2	2005-04-01T00:00:00Z	pp. 322-349	American Historical Association, Oxford University Press	fla			
10.1086/ahr.110.3.933c	10.1086/ahr.110.3.933c		Patrick Manning	The American Historical Review	110	3	2005-06-01T00:00:00Z	pp. 933-934	American Historical Association, Oxford University Press	fla			
10.2307/40007296	10.2307/40007296	Putting the Ocean in Atlantic History: Maritime Communities and Marine Ecology in the Northwest Atlantic, 1500-1800	W. Jeffrey Bolster	The American Historical Review	113	1	2008-02-01T00:00:00Z	pp. 19-47	American Historical Association, Oxford University Press	fla			
10.2307/2165730	10.2307/2165730	JFK and the Culture of Violence	Marcus Raskin	The American Historical Review	97	2	1992-04-01T00:00:00Z	pp. 486-499	American Historical Association, Oxford University Press	fla			
10.2307/2652433	10.2307/2652433	An Early Information Society: News and the Media in Eighteenth-Century Paris	Robert Darnton	The American Historical Review	105	1	2000-02-01T00:00:00Z	pp. 1-35	American Historical Association, Oxford University Press	fla			
10.1086/530751	10.1086/530751	Elites, Subalterns, and American Identities: A Case Study of African-American Benevolence	Gunja Sengupta	The American Historical Review	109	4	2004-10-01T00:00:00Z	pp. 1104-1139	American Historical Association, Oxford University Press	fla			
10.2307/30222848	10.2307/30222848	Remembering the Future	Manu Goswami	The American Historical Review	113	2	2008-04-01T00:00:00Z	pp. 417-424	American Historical Association, Oxford University Press	fla			
10.2307/1571458	10.2307/1571458	A Time of Reconquest: History, the Maya Revival, and the Zapatista Rebellion in Chiapas	Thomas Benjamin	The American Historical Review	105	2	2000-04-01T00:00:00Z	pp. 417-450	American Historical Association, Oxford University Press	fla			
10.1086/ahr.111.5.1378	10.1086/ahr.111.5.1378	“Each nation only cares for its own”: Empire, Nation, and Child Welfare Activism in the Bohemian Lands, 1900–1918	Tara Zahra	The American Historical Review	111	5	2006-12-01T00:00:00Z	pp. 1378-1402	American Historical Association, Oxford University Press	fla			
10.1086/ahr.110.3.923	10.1086/ahr.110.3.923	Documents and Bibliographies		The American Historical Review	110	3	2005-06-01T00:00:00Z	pp. 923-924	American Historical Association, Oxford University Press	fla			
10.2307/2167983	10.2307/2167983	Identity, Race, Gender, and Modernity in the Origins of Gilberto Freyre's Oeuvre	Jeffrey D. Needell	The American Historical Review	100	1	1995-02-01T00:00:00Z	pp. 51-77	American Historical Association, Oxford University Press	fla			
10.2307/2167548	10.2307/2167548	The Devil Stole His Mind: The Tsar and the 1648 Moscow Uprising	Valerie A. Kivelson	The American Historical Review	98	3	1993-06-01T00:00:00Z	pp. 733-756	American Historical Association, Oxford University Press	fla			
10.2307/2167771	10.2307/2167771	The Specific Rationality of Medieval Magic	Richard Kieckhefer	The American Historical Review	99	3	1994-06-01T00:00:00Z	pp. 813-836	American Historical Association, Oxford University Press	fla			
10.1086/533045	10.1086/533045	Empire and the Confessional State: Islam and Religious Politics in Nineteenth-Century Russia	Robert Crews	The American Historical Review	108	1	2003-02-01T00:00:00Z	pp. 50-83	American Historical Association, Oxford University Press	fla			
10.2307/2649577	10.2307/2649577	A Grand Tour of Exotic Landes	Charles Tilly	The American Historical Review	104	4	1999-10-01T00:00:00Z	pp. 1253-1257	American Historical Association, Oxford University Press	fla			
10.2307/30223048	10.2307/30223048	Trouble with Numbers: Statistics, Politics, and History in the Construction of Weimar's Trade Balance, 1918-1924	Adam Tooze	The American Historical Review	113	3	2008-06-01T00:00:00Z	pp. 678-700	American Historical Association, Oxford University Press	fla			
10.2307/2692326	10.2307/2692326	Finding the People's War: Film, British Collective Memory, and World War II	Geoff Eley	The American Historical Review	106	3	2001-06-01T00:00:00Z	pp. 818-838	American Historical Association, Oxford University Press	fla			
10.2307/2165946	10.2307/2165946	Official Xenophobia and Popular Cosmopolitanism in Early Soviet Russia	Jeffrey Brooks	The American Historical Review	97	5	1992-12-01T00:00:00Z	pp. 1431-1448	American Historical Association, Oxford University Press	fla			
10.1086/ahr.110.4.1318	10.1086/ahr.110.4.1318	Communications		The American Historical Review	110	4	2005-10-01T00:00:00Z	p. 1318	American Historical Association, Oxford University Press	fla			
10.2307/2652439	10.2307/2652439	The Process of Mexican Independence	Virginia Guedea	The American Historical Review	105	1	2000-02-01T00:00:00Z	pp. 116-130	American Historical Association, Oxford University Press	fla			
10.2307/2165937	10.2307/2165937	Erratum: Our Own Master Race: Eugenics in Canada, 1885-1945		The American Historical Review	97	2	1992-04-01T00:00:00Z	p. 682	American Historical Association, Oxford University Press	fla			
10.1086/ahr.111.2.620	10.1086/ahr.111.2.620	Reviews	Steven Schwartzberg	The American Historical Review	111	2	2006-04-01T00:00:00Z	p. 620	American Historical Association, Oxford University Press	fla			
